date,fips
0.0,53061.0
19.0,6037.0
20.0,6059.0
39.0,4013.0
40.0,6037.0
59.0,17031.0
60.0,25025.0
79.0,4013.0
80.0,6037.0
99.0,6059.0
100.0,6075.0
119.0,6075.0
120.0,6085.0
139.0,6075.0
140.0,6085.0
159.0,6059.0
160.0,6073.0
179.0,4013.0
180.0,6037.0
199.0,48029.0
200.0,53061.0
219.0,6085.0
220.0,17031.0
239.0,4013.0
240.0,6023.0
259.0,6075.0
260.0,6085.0
279.0,53061.0
280.0,55025.0
299.0,6037.0
300.0,6059.0
319.0,6059.0
320.0,6067.0
339.0,6059.0
340.0,6067.0
359.0,6059.0
360.0,6067.0
379.0,6041.0
380.0,6055.0
399.0,6001.0
400.0,6023.0
419.0,48029.0
420.0,49035.0
439.0,6097.0
440.0,12057.0
459.0,6001.0
460.0,6013.0
479.0,25025.0
480.0,31055.0
499.0,6055.0
500.0,6059.0
519.0,36119.0
520.0,37183.0
539.0,6059.0
540.0,6061.0
559.0,31055.0
560.0,32003.0
579.0,53071.0
580.0,55025.0
599.0,8031.0
600.0,8035.0
619.0,27123.0
620.0,31055.0
639.0,47187.0
640.0,48029.0
659.0,6019.0
660.0,6023.0
679.0,8037.0
680.0,8041.0
699.0,21067.0
700.0,24031.0
719.0,37037.0
720.0,37183.0
739.0,51059.0
740.0,53007.0
759.0,6055.0
760.0,6059.0
779.0,12011.0
780.0,12015.0
799.0,21097.0
800.0,21111.0
819.0,36059.0
820.0,
839.0,45055.0
840.0,45083.0
859.0,53061.0
860.0,53063.0
879.0,6075.0
880.0,6081.0
899.0,12071.0
900.0,12081.0
919.0,20091.0
920.0,21067.0
939.0,33015.0
940.0,34003.0
959.0,41035.0
960.0,41047.0
979.0,49053.0
980.0,50003.0
999.0,6013.0
1000.0,6019.0
1019.0,6111.0
1020.0,6113.0
1039.0,12091.0
1040.0,12101.0
1059.0,18063.0
1060.0,18097.0
1079.0,26125.0
1080.0,26163.0
1099.0,36087.0
1100.0,36091.0
1119.0,
1120.0,45019.0
1139.0,49035.0
1140.0,49053.0
1159.0,55093.0
1160.0,4013.0
1179.0,6081.0
1180.0,6085.0
1199.0,11001.0
1200.0,12001.0
1219.0,13089.0
1220.0,13113.0
1239.0,18141.0
1240.0,19103.0
1259.0,26125.0
1260.0,26163.0
1279.0,34039.0
1280.0,35001.0
1299.0,41029.0
1300.0,41035.0
1319.0,46009.0
1320.0,46023.0
1339.0,50003.0
1340.0,50007.0
1359.0,55025.0
1360.0,55039.0
1379.0,6061.0
1380.0,6065.0
1399.0,8037.0
1400.0,8041.0
1419.0,12089.0
1420.0,12091.0
1439.0,13185.0
1440.0,13233.0
1459.0,21067.0
1460.0,21097.0
1479.0,26117.0
1480.0,26125.0
1499.0,33009.0
1500.0,33015.0
1519.0,36055.0
1520.0,36059.0
1539.0,40143.0
1540.0,41005.0
1559.0,
1560.0,45019.0
1579.0,48201.0
1580.0,48339.0
1599.0,53013.0
1600.0,53027.0
1619.0,1051.0
1620.0,1073.0
1639.0,6061.0
1640.0,6065.0
1659.0,8031.0
1660.0,8035.0
1679.0,12021.0
1680.0,12031.0
1699.0,13057.0
1700.0,13067.0
1719.0,18063.0
1720.0,18067.0
1739.0,22089.0
1740.0,22103.0
1759.0,26081.0
1760.0,26089.0
1779.0,29077.0
1780.0,29083.0
1799.0,34025.0
1800.0,34027.0
1819.0,36103.0
1820.0,36111.0
1839.0,41029.0
1840.0,41035.0
1859.0,
1860.0,45019.0
1879.0,48029.0
1880.0,48085.0
1899.0,51059.0
1900.0,51085.0
1919.0,53061.0
1920.0,53063.0
1939.0,1125.0
1940.0,2020.0
1959.0,6069.0
1960.0,6073.0
1979.0,8035.0
1980.0,8037.0
1999.0,12015.0
2000.0,12019.0
2019.0,13015.0
2020.0,13049.0
2039.0,17031.0
2040.0,17035.0
2059.0,19049.0
2060.0,19085.0
2079.0,22095.0
2080.0,22103.0
2099.0,26017.0
2100.0,26029.0
2119.0,27171.0
2120.0,28029.0
2139.0,34003.0
2140.0,34005.0
2159.0,36027.0
2160.0,36043.0
2179.0,37101.0
2180.0,37119.0
2199.0,41019.0
2200.0,41029.0
2219.0,42127.0
2220.0,
2239.0,47149.0
2240.0,47157.0
2259.0,49035.0
2260.0,49043.0
2279.0,51810.0
2280.0,53007.0
2299.0,55025.0
2300.0,55039.0
2319.0,4013.0
2320.0,4019.0
2339.0,6071.0
2340.0,6073.0
2359.0,8031.0
2360.0,8035.0
2379.0,12001.0
2380.0,12003.0
2399.0,12115.0
2400.0,12117.0
2419.0,13185.0
2420.0,13217.0
2439.0,17201.0
2440.0,17203.0
2459.0,20015.0
2460.0,20059.0
2479.0,22109.0
2480.0,23001.0
2499.0,25023.0
2500.0,25025.0
2519.0,27109.0
2520.0,27123.0
2539.0,31025.0
2540.0,31055.0
2559.0,
2560.0,35001.0
2579.0,36093.0
2580.0,36103.0
2599.0,39013.0
2600.0,39017.0
2619.0,41029.0
2620.0,41035.0
2639.0,42103.0
2640.0,42125.0
2659.0,47013.0
2660.0,47037.0
2679.0,48209.0
2680.0,48339.0
2699.0,51085.0
2700.0,51660.0
2719.0,53043.0
2720.0,53053.0
2739.0,1051.0
2740.0,1073.0
2759.0,5125.0
2760.0,6001.0
2779.0,6081.0
2780.0,6083.0
2799.0,8051.0
2800.0,8059.0
2819.0,12019.0
2820.0,12021.0
2839.0,12127.0
2840.0,13015.0
2859.0,13217.0
2860.0,13223.0
2879.0,17163.0
2880.0,17195.0
2899.0,19049.0
2900.0,19085.0
2919.0,22057.0
2920.0,22071.0
2939.0,24033.0
2940.0,24041.0
2959.0,26117.0
2960.0,26125.0
2979.0,28035.0
2980.0,28045.0
2999.0,33003.0
3000.0,33009.0
3019.0,35043.0
3020.0,35049.0
3039.0,36091.0
3040.0,36093.0
3059.0,37195.0
3060.0,38101.0
3079.0,40143.0
3080.0,41003.0
3099.0,42079.0
3100.0,42089.0
3119.0,46005.0
3120.0,46009.0
3139.0,48085.0
3140.0,48113.0
3159.0,49053.0
3160.0,49057.0
3179.0,51810.0
3180.0,51199.0
3199.0,53071.0
3200.0,53073.0
3219.0,1089.0
3220.0,1101.0
3239.0,5125.0
3240.0,6001.0
3259.0,6077.0
3260.0,6079.0
3279.0,8041.0
3280.0,8045.0
3299.0,12009.0
3300.0,12011.0
3319.0,12105.0
3320.0,12113.0
3339.0,13135.0
3340.0,13139.0
3359.0,17027.0
3360.0,17031.0
3379.0,18063.0
3380.0,18067.0
3399.0,20057.0
3400.0,20059.0
3419.0,22089.0
3420.0,22095.0
3439.0,24031.0
3440.0,24033.0
3459.0,26099.0
3460.0,26115.0
3479.0,27145.0
3480.0,27161.0
3499.0,30031.0
3500.0,30049.0
3519.0,34015.0
3520.0,34017.0
3539.0,36007.0
3540.0,36019.0
3559.0,36105.0
3560.0,36107.0
3579.0,37191.0
3580.0,37195.0
3599.0,39157.0
3600.0,40017.0
3619.0,41059.0
3620.0,41067.0
3639.0,45007.0
3640.0,45013.0
3659.0,47037.0
3660.0,47065.0
3679.0,48167.0
3680.0,48183.0
3699.0,50017.0
3700.0,50023.0
3719.0,51830.0
3720.0,51199.0
3739.0,53063.0
3740.0,53067.0
3759.0,56033.0
3760.0,1003.0
3779.0,4017.0
3780.0,4019.0
3799.0,6039.0
3800.0,6041.0
3819.0,6089.0
3820.0,6095.0
3839.0,8097.0
3840.0,8101.0
3859.0,12017.0
3860.0,12019.0
3879.0,12115.0
3880.0,12117.0
3899.0,13129.0
3900.0,13135.0
3919.0,16065.0
3920.0,16081.0
3939.0,17197.0
3940.0,17199.0
3959.0,18113.0
3960.0,18141.0
3979.0,20209.0
3980.0,21017.0
3999.0,22089.0
4000.0,22095.0
4019.0,24025.0
4020.0,24027.0
4039.0,26075.0
4040.0,26081.0
4059.0,27109.0
4060.0,27123.0
4079.0,28109.0
4080.0,28111.0
4099.0,31111.0
4100.0,31153.0
4119.0,34023.0
4120.0,34025.0
4139.0,36027.0
4140.0,36029.0
4159.0,36103.0
4160.0,36105.0
4179.0,37101.0
4180.0,37109.0
4199.0,39035.0
4200.0,39037.0
4219.0,40109.0
4220.0,40117.0
4239.0,42007.0
4240.0,42011.0
4259.0,45013.0
4260.0,45017.0
4279.0,47021.0
4280.0,47037.0
4299.0,48141.0
4300.0,48139.0
4319.0,49003.0
4320.0,49005.0
4339.0,51041.0
4340.0,51059.0
4359.0,53021.0
4360.0,53025.0
4379.0,54037.0
4380.0,54055.0
4399.0,56039.0
4400.0,1003.0
4419.0,4005.0
4420.0,4009.0
4439.0,5055.0
4440.0,5063.0
4459.0,6039.0
4460.0,6041.0
4479.0,6089.0
4480.0,6095.0
4499.0,8069.0
4500.0,8077.0
4519.0,12001.0
4520.0,12003.0
4539.0,12089.0
4540.0,12091.0
4559.0,13063.0
4560.0,13067.0
4579.0,13185.0
4580.0,13217.0
4599.0,17031.0
4600.0,17035.0
4619.0,18001.0
4620.0,18005.0
4639.0,18177.0
4640.0,18179.0
4659.0,20091.0
4660.0,20103.0
4679.0,21209.0
4680.0,
4699.0,22095.0
4700.0,22097.0
4719.0,24013.0
4720.0,24017.0
4739.0,
4740.0,25027.0
4759.0,26161.0
4760.0,26163.0
4779.0,28011.0
4780.0,28027.0
4799.0,28163.0
4800.0,29019.0
4819.0,31025.0
4820.0,31055.0
4839.0,34007.0
4840.0,34009.0
4859.0,35049.0
4860.0,35053.0
4879.0,
4880.0,36067.0
4899.0,37019.0
4900.0,37025.0
4919.0,37191.0
4920.0,37195.0
4939.0,39095.0
4940.0,39099.0
4959.0,40119.0
4960.0,40143.0
4979.0,42011.0
4980.0,42017.0
4999.0,
5000.0,45001.0
5019.0,46023.0
5020.0,46035.0
5039.0,47179.0
5040.0,47187.0
5059.0,48209.0
5060.0,48251.0
5079.0,49043.0
5080.0,49045.0
5099.0,51660.0
5100.0,51087.0
5119.0,53029.0
5120.0,53031.0
5139.0,54093.0
5140.0,55007.0
5159.0,55139.0
5160.0,55141.0
5179.0,1101.0
5180.0,1117.0
5199.0,5007.0
5200.0,5009.0
5219.0,5125.0
5220.0,5129.0
5239.0,6057.0
5240.0,6059.0
5259.0,6111.0
5260.0,6113.0
5279.0,8097.0
5280.0,8101.0
5299.0,12003.0
5300.0,12009.0
5319.0,12089.0
5320.0,12091.0
5339.0,13057.0
5340.0,13059.0
5359.0,13149.0
5360.0,13151.0
5379.0,13255.0
5380.0,13261.0
5399.0,16081.0
5400.0,16083.0
5419.0,17189.0
5420.0,17195.0
5439.0,18091.0
5440.0,18089.0
5459.0,19103.0
5460.0,19139.0
5479.0,21035.0
5480.0,21047.0
5499.0,22017.0
5500.0,22019.0
5519.0,22105.0
5520.0,22109.0
5539.0,24021.0
5540.0,24025.0
5559.0,25027.0
5560.0,26017.0
5579.0,26163.0
5580.0,27003.0
5599.0,27163.0
5600.0,27171.0
5619.0,28089.0
5620.0,28093.0
5639.0,29083.0
5640.0,29095.0
5659.0,31025.0
5660.0,31055.0
5679.0,34001.0
5680.0,34003.0
5699.0,34041.0
5700.0,35001.0
5719.0,36037.0
5720.0,36039.0
5739.0,36095.0
5740.0,36103.0
5759.0,37071.0
5760.0,37081.0
5779.0,37195.0
5780.0,38015.0
5799.0,39077.0
5800.0,39085.0
5819.0,40051.0
5820.0,40065.0
5839.0,41051.0
5840.0,41053.0
5859.0,42077.0
5860.0,42079.0
5879.0,45019.0
5880.0,45027.0
5899.0,46009.0
5900.0,46023.0
5919.0,47125.0
5920.0,47147.0
5939.0,48085.0
5940.0,48103.0
5959.0,48339.0
5960.0,48401.0
5979.0,50001.0
5980.0,50003.0
5999.0,51095.0
6000.0,51107.0
6019.0,53025.0
6020.0,53027.0
6039.0,53077.0
6040.0,54035.0
6059.0,55063.0
6060.0,55073.0
6079.0,56029.0
6080.0,56033.0
6099.0,1121.0
6100.0,1125.0
6119.0,5009.0
6120.0,5011.0
6139.0,5129.0
6140.0,5131.0
6159.0,6055.0
6160.0,6057.0
6179.0,6099.0
6180.0,6107.0
6199.0,8053.0
6200.0,8059.0
6219.0,9013.0
6220.0,9015.0
6239.0,12061.0
6240.0,12063.0
6259.0,12115.0
6260.0,12117.0
6279.0,13089.0
6280.0,13095.0
6299.0,13185.0
6300.0,13187.0
6319.0,
6320.0,13313.0
6339.0,17035.0
6340.0,17037.0
6359.0,17203.0
6360.0,18001.0
6379.0,18089.0
6380.0,18095.0
6399.0,19065.0
6400.0,19085.0
6419.0,20155.0
6420.0,20161.0
6439.0,21199.0
6440.0,21209.0
6459.0,22051.0
6460.0,22055.0
6479.0,22121.0
6480.0,23001.0
6499.0,24031.0
6500.0,24033.0
6519.0,25027.0
6520.0,26005.0
6539.0,26125.0
6540.0,26137.0
6559.0,27091.0
6560.0,27099.0
6579.0,28027.0
6580.0,28029.0
6599.0,28085.0
6600.0,28087.0
6619.0,28163.0
6620.0,29013.0
6639.0,30013.0
6640.0,30029.0
6659.0,32003.0
6660.0,32007.0
6679.0,34015.0
6680.0,34017.0
6699.0,35049.0
6700.0,35053.0
6719.0,36055.0
6720.0,36057.0
6739.0,36111.0
6740.0,36113.0
6759.0,37093.0
6760.0,37097.0
6779.0,38059.0
6780.0,38069.0
6799.0,39077.0
6800.0,39085.0
6819.0,40049.0
6820.0,40051.0
6839.0,41043.0
6840.0,41047.0
6859.0,42069.0
6860.0,42071.0
6879.0,45007.0
6880.0,45013.0
6899.0,45069.0
6900.0,45071.0
6919.0,47021.0
6920.0,47029.0
6939.0,47155.0
6940.0,47157.0
6959.0,48103.0
6960.0,48113.0
6979.0,48329.0
6980.0,48339.0
6999.0,49051.0
7000.0,49053.0
7019.0,51041.0
7020.0,51059.0
7039.0,51800.0
7040.0,51810.0
7059.0,53043.0
7060.0,53045.0
7079.0,55007.0
7080.0,55009.0
7099.0,55105.0
7100.0,55111.0
7119.0,1043.0
7120.0,1051.0
7139.0,2122.0
7140.0,2130.0
7159.0,5035.0
7160.0,5041.0
7179.0,6001.0
7180.0,6005.0
7199.0,6069.0
7200.0,6071.0
7219.0,8001.0
7220.0,8005.0
7239.0,8087.0
7240.0,8093.0
7259.0,10005.0
7260.0,11001.0
7279.0,12061.0
7280.0,12063.0
7299.0,12115.0
7300.0,12117.0
7319.0,13065.0
7320.0,13067.0
7339.0,13151.0
7340.0,13153.0
7359.0,13255.0
7360.0,13261.0
7379.0,16055.0
7380.0,16065.0
7399.0,17105.0
7400.0,17119.0
7419.0,18035.0
7420.0,18039.0
7439.0,18113.0
7440.0,18119.0
7459.0,19061.0
7460.0,19065.0
7479.0,20045.0
7480.0,20057.0
7499.0,21059.0
7500.0,21067.0
7519.0,22005.0
7520.0,22007.0
7539.0,22073.0
7540.0,22075.0
7559.0,23017.0
7560.0,23019.0
7579.0,24041.0
7580.0,24043.0
7599.0,26017.0
7600.0,26021.0
7619.0,26125.0
7620.0,26137.0
7639.0,27063.0
7640.0,27079.0
7659.0,28011.0
7660.0,28017.0
7679.0,28079.0
7680.0,28081.0
7699.0,28137.0
7700.0,28139.0
7719.0,29101.0
7720.0,
7739.0,31019.0
7740.0,31025.0
7759.0,33013.0
7760.0,33015.0
7779.0,34033.0
7780.0,34035.0
7799.0,36019.0
7800.0,36021.0
7819.0,36065.0
7820.0,36067.0
7839.0,36119.0
7840.0,36121.0
7859.0,37089.0
7860.0,37093.0
7879.0,37183.0
7880.0,37189.0
7899.0,39035.0
7900.0,39037.0
7919.0,39113.0
7920.0,39133.0
7939.0,40103.0
7940.0,40109.0
7959.0,41061.0
7960.0,41067.0
7979.0,42075.0
7980.0,42077.0
7999.0,45007.0
8000.0,45013.0
8019.0,45063.0
8020.0,45069.0
8039.0,47013.0
8040.0,47017.0
8059.0,47119.0
8060.0,47107.0
8079.0,48027.0
8080.0,48029.0
8099.0,48183.0
8100.0,48201.0
8119.0,48479.0
8120.0,48485.0
8139.0,50025.0
8140.0,50027.0
8159.0,51660.0
8160.0,51087.0
8179.0,51199.0
8180.0,53005.0
8199.0,53055.0
8200.0,53057.0
8219.0,55015.0
8220.0,55017.0
8239.0,55117.0
8240.0,55109.0
8259.0,1059.0
8260.0,1069.0
8279.0,2090.0
8280.0,2110.0
8299.0,5023.0
8300.0,5025.0
8319.0,
8320.0,5141.0
8339.0,6061.0
8340.0,6065.0
8359.0,6111.0
8360.0,6113.0
8379.0,8067.0
8380.0,8069.0
8399.0,9009.0
8400.0,9011.0
8419.0,12031.0
8420.0,12033.0
8439.0,12099.0
8440.0,12101.0
8459.0,13045.0
8460.0,13047.0
8479.0,13115.0
8480.0,13117.0
8499.0,13207.0
8500.0,13211.0
8519.0,13289.0
8520.0,
8539.0,17001.0
8540.0,17019.0
8559.0,17143.0
8560.0,17161.0
8579.0,18041.0
8580.0,18043.0
8599.0,18133.0
8600.0,18137.0
8619.0,19081.0
8620.0,19085.0
8639.0,20021.0
8640.0,20045.0
8659.0,21047.0
8660.0,21049.0
8679.0,
8680.0,21227.0
8699.0,22051.0
8700.0,22055.0
8719.0,22109.0
8720.0,
8739.0,24013.0
8740.0,24015.0
8759.0,25011.0
8760.0,25013.0
8779.0,26047.0
8780.0,26049.0
8799.0,26145.0
8800.0,26147.0
8819.0,27079.0
8820.0,27091.0
8839.0,28011.0
8840.0,28017.0
8859.0,28077.0
8860.0,28079.0
8879.0,28129.0
8880.0,28133.0
8899.0,29047.0
8900.0,29049.0
8919.0,
8920.0,30007.0
8939.0,31119.0
8940.0,31127.0
8959.0,34001.0
8960.0,34003.0
8979.0,
8980.0,34041.0
8999.0,36023.0
9000.0,36025.0
9019.0,36069.0
9020.0,36071.0
9039.0,36119.0
9040.0,36121.0
9059.0,37085.0
9060.0,37089.0
9079.0,37179.0
9080.0,37181.0
9099.0,39027.0
9100.0,39029.0
9119.0,39095.0
9120.0,39097.0
9139.0,40039.0
9140.0,40049.0
9159.0,41027.0
9160.0,41029.0
9179.0,42027.0
9180.0,42029.0
9199.0,42103.0
9200.0,42105.0
9219.0,45033.0
9220.0,45035.0
9239.0,45081.0
9240.0,45083.0
9259.0,47021.0
9260.0,47023.0
9279.0,47123.0
9280.0,47125.0
9299.0,48037.0
9300.0,48039.0
9319.0,48209.0
9320.0,48219.0
9339.0,48485.0
9340.0,48491.0
9359.0,50023.0
9360.0,50025.0
9379.0,51075.0
9380.0,51085.0
9399.0,51800.0
9400.0,51810.0
9419.0,53039.0
9420.0,53041.0
9439.0,54061.0
9440.0,54079.0
9459.0,55087.0
9460.0,55089.0
9479.0,56039.0
9480.0,1001.0
9499.0,1117.0
9500.0,1115.0
9519.0,4021.0
9520.0,4023.0
9539.0,5053.0
9540.0,5055.0
9559.0,5143.0
9560.0,5145.0
9579.0,6055.0
9580.0,6057.0
9599.0,6099.0
9600.0,6107.0
9619.0,8049.0
9620.0,8051.0
9639.0,8125.0
9640.0,9001.0
9659.0,12017.0
9660.0,12019.0
9679.0,12087.0
9680.0,12089.0
9699.0,13009.0
9700.0,13013.0
9719.0,13071.0
9720.0,13073.0
9739.0,13145.0
9740.0,13149.0
9759.0,13215.0
9760.0,13217.0
9779.0,13287.0
9780.0,13289.0
9799.0,16081.0
9800.0,16083.0
9819.0,17119.0
9820.0,17111.0
9839.0,18013.0
9840.0,18019.0
9859.0,18091.0
9860.0,18089.0
9879.0,18157.0
9880.0,18159.0
9899.0,19087.0
9900.0,19099.0
9919.0,20021.0
9920.0,20043.0
9939.0,21017.0
9940.0,21025.0
9959.0,21173.0
9960.0,21177.0
9979.0,22025.0
9980.0,22027.0
9999.0,22089.0
10000.0,22093.0
10019.0,23019.0
10020.0,23023.0
10039.0,24037.0
10040.0,24041.0
10059.0,26015.0
10060.0,26017.0
10079.0,26087.0
10080.0,26089.0
10099.0,26165.0
10100.0,27003.0
10119.0,27123.0
10120.0,27129.0
10139.0,28029.0
10140.0,28033.0
10159.0,28085.0
10160.0,28087.0
10179.0,28135.0
10180.0,28137.0
10199.0,29049.0
10200.0,29051.0
10219.0,29510.0
10220.0,29213.0
10239.0,31107.0
10240.0,31109.0
10259.0,33013.0
10260.0,33015.0
10279.0,34033.0
10280.0,34035.0
10299.0,36003.0
10300.0,36007.0
10319.0,36055.0
10320.0,36057.0
10339.0,36103.0
10340.0,36105.0
10359.0,37057.0
10360.0,37059.0
10379.0,37133.0
10380.0,37135.0
10399.0,38059.0
10400.0,38069.0
10419.0,39041.0
10420.0,39043.0
10439.0,39103.0
10440.0,39109.0
10459.0,40071.0
10460.0,40083.0
10479.0,41029.0
10480.0,41033.0
10499.0,42021.0
10500.0,42025.0
10519.0,42091.0
10520.0,42093.0
10539.0,45019.0
10540.0,45023.0
10559.0,45069.0
10560.0,45071.0
10579.0,46099.0
10580.0,46103.0
10599.0,47061.0
10600.0,47063.0
10619.0,47149.0
10620.0,47151.0
10639.0,48069.0
10640.0,48071.0
10659.0,48219.0
10660.0,48245.0
10679.0,48459.0
10680.0,48467.0
10699.0,50007.0
10700.0,50011.0
10719.0,51041.0
10720.0,51047.0
10739.0,51740.0
10740.0,51147.0
10759.0,53017.0
10760.0,53021.0
10779.0,
10780.0,53071.0
10799.0,55017.0
10800.0,55021.0
10819.0,55117.0
10820.0,55109.0
10839.0,1015.0
10840.0,1017.0
10859.0,1089.0
10860.0,1093.0
10879.0,2122.0
10880.0,2130.0
10899.0,5025.0
10900.0,5027.0
10919.0,5113.0
10920.0,5115.0
10939.0,6019.0
10940.0,6023.0
10959.0,6073.0
10960.0,6075.0
10979.0,8013.0
10980.0,8014.0
10999.0,8075.0
11000.0,8077.0
11019.0,9011.0
11020.0,9013.0
11039.0,12033.0
11040.0,12035.0
11059.0,12099.0
11060.0,12101.0
11079.0,13029.0
11080.0,13033.0
11099.0,13089.0
11100.0,13087.0
11119.0,13153.0
11120.0,13155.0
11139.0,13215.0
11140.0,13217.0
11159.0,13277.0
11160.0,13285.0
11179.0,16013.0
11180.0,16027.0
11199.0,17041.0
11200.0,17043.0
11219.0,17163.0
11220.0,17177.0
11239.0,18039.0
11240.0,18041.0
11259.0,18103.0
11260.0,18105.0
11279.0,18173.0
11280.0,18175.0
11299.0,19109.0
11300.0,19113.0
11319.0,20045.0
11320.0,20057.0
11339.0,21017.0
11340.0,21025.0
11359.0,21145.0
11360.0,21147.0
11379.0,22013.0
11380.0,22015.0
11399.0,22069.0
11400.0,22071.0
11419.0,22119.0
11420.0,22121.0
11439.0,24015.0
11440.0,24017.0
11459.0,25009.0
11460.0,25011.0
11479.0,26045.0
11480.0,26047.0
11499.0,26111.0
11500.0,26115.0
11519.0,27011.0
11520.0,27013.0
11539.0,27131.0
11540.0,27139.0
11559.0,28029.0
11560.0,28033.0
11579.0,28085.0
11580.0,28087.0
11599.0,28133.0
11600.0,28135.0
11619.0,29047.0
11620.0,29049.0
11639.0,29165.0
11640.0,29169.0
11659.0,30063.0
11660.0,30081.0
11679.0,32003.0
11680.0,32005.0
11699.0,34009.0
11700.0,34011.0
11719.0,35006.0
11720.0,35009.0
11739.0,36019.0
11740.0,36021.0
11759.0,36063.0
11760.0,36065.0
11779.0,36111.0
11780.0,36113.0
11799.0,37057.0
11800.0,37059.0
11819.0,37123.0
11820.0,37125.0
11839.0,37191.0
11840.0,37195.0
11859.0,39027.0
11860.0,39029.0
11879.0,39085.0
11880.0,39087.0
11899.0,39155.0
11900.0,39157.0
11919.0,40097.0
11920.0,40087.0
11939.0,41027.0
11940.0,41029.0
11959.0,42017.0
11960.0,42019.0
11979.0,42077.0
11980.0,42079.0
11999.0,44003.0
12000.0,44005.0
12019.0,45039.0
12020.0,45041.0
12039.0,45085.0
12040.0,45087.0
12059.0,47009.0
12060.0,47011.0
12079.0,47071.0
12080.0,47073.0
12099.0,47151.0
12100.0,47155.0
12119.0,48049.0
12120.0,48053.0
12139.0,48149.0
12140.0,48157.0
12159.0,48277.0
12160.0,48285.0
12179.0,48401.0
12180.0,48409.0
12199.0,49035.0
12200.0,49043.0
12219.0,50027.0
12220.0,
12239.0,51073.0
12240.0,51075.0
12259.0,51740.0
12260.0,51147.0
12279.0,53013.0
12280.0,53015.0
12299.0,53061.0
12300.0,53063.0
12319.0,54079.0
12320.0,54081.0
12339.0,55059.0
12340.0,55063.0
12359.0,56007.0
12360.0,56013.0
12379.0,1033.0
12380.0,1037.0
12399.0,1093.0
12400.0,1095.0
12419.0,2130.0
12420.0,2170.0
12439.0,5019.0
12440.0,5023.0
12459.0,5079.0
12460.0,5085.0
12479.0,6005.0
12480.0,6007.0
12499.0,6061.0
12500.0,6065.0
12519.0,6111.0
12520.0,6113.0
12539.0,8053.0
12540.0,8055.0
12559.0,8121.0
12560.0,8123.0
12579.0,12011.0
12580.0,12015.0
12599.0,12083.0
12600.0,12085.0
12619.0,12131.0
12620.0,12133.0
12639.0,13063.0
12640.0,13065.0
12659.0,13119.0
12660.0,13121.0
12679.0,13181.0
12680.0,13183.0
12699.0,13235.0
12700.0,13243.0
12719.0,13311.0
12720.0,13313.0
12739.0,16055.0
12740.0,16065.0
12759.0,17085.0
12760.0,17089.0
12779.0,17195.0
12780.0,17197.0
12799.0,18047.0
12800.0,18051.0
12819.0,18107.0
12820.0,18109.0
12839.0,18171.0
12840.0,18173.0
12859.0,19085.0
12860.0,19087.0
12879.0,19191.0
12880.0,19193.0
12899.0,20155.0
12900.0,20161.0
12919.0,21097.0
12920.0,21101.0
12939.0,21199.0
12940.0,21209.0
12959.0,22027.0
12960.0,22031.0
12979.0,22073.0
12980.0,22075.0
12999.0,22119.0
13000.0,22121.0
13019.0,24013.0
13020.0,24015.0
13039.0,25007.0
13040.0,25009.0
13059.0,26037.0
13060.0,26045.0
13079.0,26099.0
13080.0,26101.0
13099.0,26157.0
13100.0,
13119.0,27067.0
13120.0,27073.0
13139.0,27167.0
13140.0,27169.0
13159.0,28049.0
13160.0,28051.0
13179.0,28101.0
13180.0,28103.0
13199.0,28147.0
13200.0,28151.0
13219.0,29051.0
13220.0,29053.0
13239.0,29173.0
13240.0,29175.0
13259.0,30063.0
13260.0,30081.0
13279.0,31155.0
13280.0,31177.0
13299.0,34003.0
13300.0,34005.0
13319.0,34041.0
13320.0,35001.0
13339.0,36013.0
13340.0,36015.0
13359.0,36057.0
13360.0,36059.0
13379.0,36105.0
13380.0,36107.0
13399.0,37039.0
13400.0,37045.0
13419.0,37107.0
13420.0,37109.0
13439.0,37179.0
13440.0,37181.0
13459.0,39009.0
13460.0,39013.0
13479.0,39055.0
13480.0,39057.0
13499.0,39113.0
13500.0,39119.0
13519.0,40019.0
13520.0,40027.0
13539.0,40115.0
13540.0,40117.0
13559.0,41039.0
13560.0,41041.0
13579.0,42019.0
13580.0,42021.0
13599.0,42075.0
13600.0,42077.0
13619.0,
13620.0,44001.0
13639.0,45035.0
13640.0,45037.0
13659.0,45081.0
13660.0,45083.0
13679.0,47001.0
13680.0,47003.0
13699.0,47059.0
13700.0,47061.0
13719.0,47133.0
13720.0,47135.0
13739.0,48015.0
13740.0,48021.0
13759.0,48123.0
13760.0,48117.0
13779.0,48209.0
13780.0,48215.0
13799.0,48309.0
13800.0,48325.0
13819.0,48453.0
13820.0,48459.0
13839.0,49049.0
13840.0,49051.0
13859.0,51510.0
13860.0,51007.0
13879.0,51079.0
13880.0,51083.0
13899.0,51131.0
13900.0,51135.0
13919.0,51810.0
13920.0,51187.0
13939.0,53035.0
13940.0,53037.0
13959.0,54033.0
13960.0,54035.0
13979.0,55017.0
13980.0,55019.0
13999.0,55089.0
14000.0,55093.0
14019.0,56021.0
14020.0,56025.0
14039.0,1039.0
14040.0,1041.0
14059.0,1091.0
14060.0,1093.0
14079.0,2090.0
14080.0,2110.0
14099.0,5007.0
14100.0,5009.0
14119.0,5061.0
14120.0,5063.0
14139.0,5143.0
14140.0,5145.0
14159.0,6047.0
14160.0,6051.0
14179.0,6093.0
