SNo,Confirmed
88620.0,15617.0
88639.0,42532.0
88640.0,7075.0
88659.0,121161.0
88660.0,30120.0
88679.0,2640.0
88680.0,1306.0
88699.0,323.0
88700.0,9791.0
88719.0,2902.0
88720.0,2416.0
88739.0,1500.0
88740.0,64312.0
88759.0,10623.0
88760.0,1818.0
88779.0,23179.0
88780.0,5779.0
88799.0,4178.0
88800.0,12295.0
88819.0,4600.0
88820.0,16777.0
88839.0,5732.0
88840.0,171.0
88859.0,53176.0
88860.0,50897.0
88879.0,5317.0
88880.0,110.0
88899.0,3212.0
88900.0,6951.0
88919.0,13254.0
88920.0,147.0
88939.0,68139.0
88940.0,2513.0
88959.0,28470.0
88960.0,1160.0
88979.0,2701.0
88980.0,226966.0
88999.0,15167.0
89000.0,1294.0
89019.0,13100.0
89020.0,5541.0
89039.0,336.0
89040.0,100212.0
89059.0,184.0
89060.0,288.0
89079.0,4356.0
89080.0,30372.0
89099.0,6780.0
89100.0,144952.0
89119.0,126.0
89120.0,1623.0
89139.0,7301.0
89140.0,6982.0
89159.0,61151.0
89160.0,1091.0
89179.0,5730.0
89180.0,2123.0
89199.0,3790.0
89200.0,19332.0
89219.0,2415.0
89220.0,461.0
89239.0,3732.0
89240.0,560484.0
89259.0,7020.0
89260.0,6482.0
89279.0,1217.0
89280.0,37515.0
89299.0,4644.0
89300.0,12655.0
89319.0,4129.0
89320.0,6246.0
89339.0,152.0
89340.0,69589.0
89359.0,3831.0
89360.0,9706.0
89379.0,28.0
89380.0,7752.0
89399.0,180133.0
89400.0,27313.0
89419.0,7469.0
89420.0,9.0
89439.0,1167.0
89440.0,49485.0
89459.0,299914.0
89460.0,12237.0
89479.0,3378.0
89480.0,25.0
89499.0,3786.0
89500.0,43.0
89519.0,16906.0
89520.0,36.0
89539.0,98.0
89540.0,2184.0
89559.0,2249.0
89560.0,3736.0
89579.0,20214.0
89580.0,23132.0
89599.0,583.0
89600.0,164.0
89619.0,49.0
89620.0,13273.0
89639.0,370.0
89640.0,155.0
89659.0,16.0
89660.0,558.0
89679.0,4174.0
89680.0,434.0
89699.0,15390.0
89700.0,336.0
89719.0,3407.0
89720.0,7654.0
89739.0,5694.0
89740.0,743.0
89759.0,261.0
89760.0,10474.0
89779.0,4197.0
89780.0,4687.0
89799.0,12507.0
89800.0,284.0
89819.0,3394.0
89820.0,148.0
89839.0,75.0
89840.0,25878.0
89859.0,12232.0
89860.0,12399.0
89879.0,21915.0
89880.0,178375.0
89899.0,4862.0
89900.0,32696.0
89919.0,7716.0
89920.0,48232.0
89939.0,121666.0
89940.0,10247.0
89959.0,14521.0
89960.0,126182.0
89979.0,343945.0
89980.0,9971.0
89999.0,314.0
90000.0,7409.0
90019.0,0.0
90020.0,3677.0
90039.0,3234.0
90040.0,760.0
90059.0,142.0
90060.0,6695.0
90079.0,41846.0
90080.0,23829.0
90099.0,3253.0
90100.0,273.0
90119.0,23462.0
90120.0,4821.0
90139.0,12.0
90140.0,51670.0
90159.0,9758.0
90160.0,946.0
90179.0,44803.0
90180.0,2991.0
90199.0,17.0
90200.0,26.0
90219.0,3216.0
90220.0,38449.0
90239.0,9981.0
90240.0,5378.0
90259.0,20918.0
90260.0,2529.0
90279.0,5229.0
90280.0,2880.0
90299.0,166.0
90300.0,109498.0
90319.0,5204.0
90320.0,3781.0
90339.0,7954.0
90340.0,16833.0
90359.0,1951.0
90360.0,10151.0
90379.0,1176.0
90380.0,579932.0
90399.0,308.0
90400.0,13.0
90419.0,5349.0
90420.0,351.0
90439.0,81847.0
90440.0,4069.0
90459.0,11715.0
90460.0,6256.0
90479.0,6360.0
90480.0,304.0
90499.0,4663.0
90500.0,2010.0
90519.0,4773.0
90520.0,94978.0
90539.0,1457.0
90540.0,204.0
90559.0,4749.0
90560.0,253757.0
90579.0,23579.0
90580.0,3966.0
90599.0,1075.0
90600.0,4070.0
90619.0,8787.0
90620.0,7101.0
90639.0,8527.0
90640.0,44.0
90659.0,8264.0
90660.0,20692.0
90679.0,6799.0
90680.0,3695.0
90699.0,354.0
90700.0,132.0
90719.0,966.0
90720.0,23695.0
90739.0,95.0
90740.0,18092.0
90759.0,0.0
90760.0,8.0
90779.0,154.0
90780.0,21316.0
90799.0,66196.0
90800.0,3360.0
90819.0,7812.0
90820.0,39847.0
90839.0,1308.0
90840.0,143.0
90859.0,712.0
90860.0,5374.0
90879.0,24.0
90880.0,64881.0
90899.0,0.0
90900.0,11848.0
90919.0,6829.0
90920.0,346.0
90939.0,173774.0
90940.0,58611.0
90959.0,3265.0
90960.0,596060.0
90979.0,1493.0
90980.0,37112.0
90999.0,40211.0
91000.0,113592.0
91019.0,195557.0
91020.0,54216.0
91039.0,7402.0
91040.0,492.0
91059.0,11281.0
91060.0,1367.0
91079.0,2396.0
91080.0,613.0
91099.0,8529.0
91100.0,15786.0
91119.0,30574.0
91120.0,277516.0
91139.0,243982.0
91140.0,223.0
91159.0,81942.0
91160.0,337.0
91179.0,1019.0
91180.0,2000.0
91199.0,585.0
91200.0,26090.0
91219.0,5306.0
91220.0,40926.0
91239.0,426.0
91240.0,2703.0
91259.0,1017.0
91260.0,139903.0
91279.0,124415.0
91280.0,77276.0
91299.0,873.0
91300.0,503.0
91319.0,299.0
91320.0,63028.0
91339.0,8968.0
91340.0,4712.0
91359.0,49923.0
91360.0,8776.0
91379.0,115217.0
91380.0,68475.0
91399.0,5158.0
91400.0,721.0
91419.0,201.0
91420.0,16.0
91439.0,69067.0
91440.0,435.0
91459.0,108411.0
91460.0,10566.0
91479.0,3509.0
91480.0,210.0
91499.0,12048.0
91500.0,2849.0
91519.0,20712.0
91520.0,1142.0
91539.0,215.0
91540.0,17620.0
91559.0,1179.0
91560.0,980.0
91579.0,80178.0
91580.0,605.0
91599.0,31075.0
91600.0,7329.0
91619.0,255214.0
91620.0,8319.0
91639.0,99836.0
91640.0,17249.0
91659.0,14154.0
91660.0,5282.0
91679.0,13194.0
91680.0,10197.0
91699.0,30209.0
91700.0,132.0
91719.0,1212.0
91720.0,767.0
91739.0,112737.0
91740.0,74622.0
91759.0,1964.0
91760.0,23251.0
91779.0,39496.0
91780.0,228596.0
91799.0,1888.0
91800.0,4745.0
91819.0,97234.0
91820.0,3703.0
91839.0,7414.0
91840.0,89421.0
91859.0,143759.0
91860.0,1873.0
91879.0,3902.0
91880.0,120.0
91899.0,28023.0
91900.0,1725.0
91919.0,1660.0
91920.0,4604.0
91939.0,7290.0
91940.0,7009.0
91959.0,3667.0
91960.0,4189.0
91979.0,105.0
91980.0,6224.0
91999.0,275432.0
92000.0,5175.0
92019.0,796.0
92020.0,141860.0
92039.0,185062.0
92040.0,67308.0
92059.0,191.0
92060.0,462.0
92079.0,11380.0
92080.0,10996.0
92099.0,5408.0
92100.0,70020.0
92119.0,99445.0
92120.0,112245.0
92139.0,95800.0
92140.0,6192.0
92159.0,40989.0
92160.0,15504.0
92179.0,730828.0
92180.0,11308.0
92199.0,353.0
92200.0,4326.0
92219.0,230.0
92220.0,6191.0
92239.0,8941.0
92240.0,5215.0
92259.0,47982.0
92260.0,5055.0
92279.0,109879.0
92280.0,6042.0
92299.0,13211.0
92300.0,15.0
92319.0,34921.0
92320.0,1703.0
92339.0,18762.0
92340.0,4679.0
92359.0,306.0
92360.0,2244.0
92379.0,5098.0
92380.0,2050.0
92399.0,1285.0
92400.0,10121.0
92419.0,5227.0
92420.0,30483.0
92439.0,58.0
92440.0,0.0
92459.0,2073.0
92460.0,487.0
92479.0,3604.0
92480.0,23337.0
92499.0,334940.0
92500.0,3.0
92519.0,4983.0
92520.0,62464.0
92539.0,14994.0
92540.0,590.0
92559.0,3240.0
92560.0,181775.0
92579.0,6125.0
92580.0,2694.0
92599.0,2079.0
92600.0,16770.0
92619.0,8777.0
92620.0,211.0
92639.0,103.0
92640.0,14.0
92659.0,948.0
92660.0,1276.0
92679.0,260.0
92680.0,55331.0
92699.0,71.0
92700.0,340.0
92719.0,1828.0
92720.0,35545.0
92739.0,0.0
92740.0,20433.0
92759.0,1740.0
92760.0,2541.0
92779.0,6462.0
92780.0,268476.0
92799.0,66692.0
92800.0,4067.0
92819.0,428512.0
92820.0,268.0
92839.0,10872.0
92840.0,4140.0
92859.0,3728.0
92860.0,3393.0
92879.0,4314.0
92880.0,9594.0
92899.0,59191.0
92900.0,104335.0
92919.0,7794.0
92920.0,117.0
92939.0,433.0
92940.0,628.0
92959.0,26702.0
92960.0,6238.0
92979.0,5309.0
92980.0,5191.0
92999.0,0.0
93000.0,594.0
93019.0,26467.0
93020.0,1541.0
93039.0,902.0
93040.0,77.0
93059.0,1045.0
93060.0,2134.0
93079.0,15131.0
93080.0,1297.0
93099.0,19.0
93100.0,90561.0
93119.0,8932.0
93120.0,2149.0
93139.0,79957.0
93140.0,42889.0
93159.0,33072.0
93160.0,154.0
93179.0,55452.0
93180.0,116765.0
93199.0,17399.0
93200.0,2497.0
93219.0,38957.0
93220.0,1014.0
93239.0,2678.0
93240.0,9010.0
93259.0,10225.0
93260.0,1534.0
93279.0,54843.0
93280.0,935.0
93299.0,2120.0
93300.0,667844.0
93319.0,2222.0
93320.0,13090.0
93339.0,1910.0
93340.0,18441.0
93359.0,105613.0
93360.0,4194.0
93379.0,538.0
93380.0,2638.0
93399.0,171.0
93400.0,2020.0
93419.0,502.0
93420.0,17829.0
93439.0,665.0
93440.0,935.0
93459.0,56354.0
93460.0,9443.0
93479.0,6844.0
93480.0,1306.0
93499.0,232.0
93500.0,12965.0
93519.0,41888.0
93520.0,10928.0
93539.0,6376.0
93540.0,13.0
93559.0,188.0
93560.0,23.0
93579.0,6647.0
93580.0,54.0
93599.0,43218.0
93600.0,2642.0
93619.0,32301.0
93620.0,25620.0
93639.0,9722.0
93640.0,69264.0
93659.0,0.0
93660.0,35011.0
93679.0,362.0
93680.0,830.0
93699.0,176.0
93700.0,10869.0
93719.0,1.0
93720.0,5930.0
93739.0,11302.0
93740.0,1620.0
93759.0,974.0
93760.0,1862.0
93779.0,71471.0
93780.0,135596.0
93799.0,1277.0
93800.0,2734.0
93819.0,2115.0
93820.0,155.0
93839.0,3682.0
93840.0,1421.0
93859.0,2685.0
93860.0,1411.0
93879.0,1529.0
93880.0,1609.0
93899.0,9267.0
93900.0,6779.0
93919.0,83769.0
93920.0,86900.0
93939.0,1992.0
93940.0,56353.0
93959.0,2818.0
93960.0,258249.0
93979.0,4789.0
93980.0,12748.0
93999.0,764.0
94000.0,4906.0
94019.0,15997.0
94020.0,6931.0
94039.0,21.0
94040.0,7993.0
94059.0,205.0
94060.0,205441.0
94079.0,19874.0
94080.0,3265.0
94099.0,1234.0
94100.0,599.0
94119.0,11952.0
94120.0,169.0
94139.0,255.0
94140.0,236.0
94159.0,3994.0
94160.0,10667.0
94179.0,12.0
94180.0,18355.0
94199.0,37641.0
94200.0,4798.0
94219.0,3209.0
94220.0,10507.0
94239.0,4934.0
94240.0,98316.0
94259.0,7110.0
94260.0,4128.0
94279.0,77894.0
94280.0,77035.0
94299.0,12746.0
94300.0,8547.0
94319.0,56784.0
94320.0,1653.0
94339.0,114802.0
94340.0,138.0
94359.0,3365.0
94360.0,133679.0
94379.0,2405.0
94380.0,18.0
94399.0,6937.0
94400.0,3071.0
94419.0,1734.0
94420.0,1600.0
94439.0,6051.0
94440.0,20705.0
94459.0,106091.0
94460.0,143937.0
94479.0,383.0
94480.0,5213.0
94499.0,187781.0
94500.0,15124.0
94519.0,11299.0
94520.0,3115.0
94539.0,198.0
94540.0,4408.0
94559.0,49719.0
94560.0,297083.0
94579.0,987.0
94580.0,417.0
94599.0,4304.0
94600.0,42143.0
94619.0,155412.0
94620.0,361150.0
94639.0,100.0
94640.0,2667.0
94659.0,1690.0
94660.0,4311.0
94679.0,704.0
94680.0,892.0
94699.0,8346.0
94700.0,509.0
94719.0,3254.0
94720.0,5250.0
94739.0,991.0
94740.0,71983.0
94759.0,113.0
94760.0,7085.0
94779.0,23694.0
94780.0,13.0
94799.0,5069.0
94800.0,888.0
94819.0,7268.0
94820.0,3664.0
94839.0,162527.0
94840.0,0.0
94859.0,789.0
94860.0,3642.0
94879.0,558.0
94880.0,771.0
94899.0,14657.0
94900.0,9589.0
94919.0,16273.0
94920.0,573.0
94939.0,3283.0
94940.0,861.0
94959.0,12023.0
94960.0,5025.0
94979.0,10093.0
94980.0,6596.0
94999.0,11444.0
95000.0,693398.0
95019.0,64802.0
95020.0,107686.0
95039.0,12364.0
95040.0,997.0
95059.0,16096.0
95060.0,139.0
95079.0,26698.0
95080.0,0.0
95099.0,2884.0
95100.0,5029.0
95119.0,25705.0
95120.0,30618.0
95139.0,211360.0
95140.0,5024.0
95159.0,16326.0
95160.0,12273.0
95179.0,4067.0
95180.0,1446.0
95199.0,22906.0
95200.0,6587.0
95219.0,11219.0
95220.0,22.0
95239.0,0.0
95240.0,0.0
95259.0,21.0
95260.0,18464.0
95279.0,114.0
95280.0,13080.0
95299.0,94.0
95300.0,359638.0
95319.0,504.0
95320.0,430.0
95339.0,109030.0
95340.0,97619.0
95359.0,1060.0
95360.0,8110.0
95379.0,22.0
95380.0,1342.0
95399.0,300.0
95400.0,4444.0
95419.0,80390.0
95420.0,3537.0
95439.0,2971.0
95440.0,12974.0
95459.0,19678.0
95460.0,1924.0
95479.0,3228.0
95480.0,16949.0
95499.0,3412.0
95500.0,94592.0
95519.0,7117.0
95520.0,10851.0
95539.0,26070.0
95540.0,5976.0
95559.0,1300.0
95560.0,1552.0
95579.0,49.0
95580.0,12322.0
95599.0,13.0
95600.0,411.0
95619.0,14530.0
95620.0,122130.0
95639.0,6109.0
95640.0,56608.0
95659.0,30465.0
95660.0,224887.0
95679.0,157.0
95680.0,4918.0
95699.0,3308.0
95700.0,19221.0
95719.0,4608.0
95720.0,21053.0
95739.0,46.0
95740.0,55800.0
95759.0,3237.0
95760.0,998.0
95779.0,7900.0
95780.0,5269.0
95799.0,7156.0
95800.0,193315.0
95819.0,33.0
95820.0,5.0
95839.0,25391.0
95840.0,6769.0
95859.0,677.0
95860.0,754.0
95879.0,0.0
95880.0,1292.0
95899.0,5.0
95900.0,3630.0
95919.0,886.0
95920.0,202.0
95939.0,24565.0
95940.0,10858.0
95959.0,45400.0
95960.0,289.0
95979.0,64.0
95980.0,2056.0
95999.0,2761.0
96000.0,20098.0
96019.0,9399.0
96020.0,653.0
96039.0,18118.0
96040.0,38103.0
96059.0,112094.0
96060.0,18609.0
96079.0,22951.0
96080.0,16537.0
96099.0,43769.0
96100.0,9280.0
96119.0,127462.0
96120.0,33016.0
96139.0,2717.0
96140.0,1751.0
96159.0,419.0
96160.0,14872.0
96179.0,3536.0
96180.0,2722.0
96199.0,2524.0
96200.0,68020.0
96219.0,11387.0
96220.0,2041.0
96239.0,29857.0
96240.0,6375.0
96259.0,6939.0
96260.0,12664.0
96279.0,5001.0
96280.0,20748.0
96299.0,8770.0
96300.0,241.0
96319.0,55993.0
96320.0,52220.0
96339.0,6029.0
96340.0,114.0
96359.0,3260.0
96360.0,7279.0
96379.0,14337.0
96380.0,147.0
96399.0,68139.0
96400.0,4050.0
96419.0,34480.0
96420.0,1175.0
96439.0,2957.0
96440.0,300406.0
96459.0,16316.0
96460.0,1367.0
96479.0,14593.0
96480.0,6221.0
96499.0,596.0
96500.0,105486.0
96519.0,192.0
96520.0,351.0
96539.0,4754.0
96540.0,32727.0
96559.0,10075.0
96560.0,158985.0
96579.0,142.0
96580.0,1981.0
96599.0,7801.0
96600.0,7580.0
96619.0,61945.0
96620.0,1110.0
96639.0,5860.0
96640.0,2212.0
96659.0,3980.0
96660.0,19988.0
96679.0,2430.0
96680.0,463.0
96699.0,5104.0
96700.0,615772.0
96719.0,7528.0
96720.0,6706.0
96739.0,1223.0
96740.0,44694.0
96759.0,5221.0
96760.0,13635.0
96779.0,4853.0
96780.0,7143.0
96799.0,165.0
96800.0,71165.0
96819.0,3979.0
96820.0,9915.0
96839.0,28.0
96840.0,8019.0
96859.0,219435.0
96860.0,28453.0
96879.0,7928.0
96880.0,9.0
96899.0,1173.0
96900.0,53317.0
96919.0,311855.0
96920.0,13294.0
96939.0,3404.0
96940.0,27.0
96959.0,4366.0
96960.0,48.0
96979.0,17784.0
96980.0,38.0
96999.0,110.0
97000.0,2272.0
97019.0,3452.0
97020.0,3881.0
97039.0,22686.0
97040.0,26973.0
97059.0,583.0
97060.0,170.0
97079.0,49.0
97080.0,13794.0
97099.0,376.0
97100.0,206.0
97119.0,92.0
97120.0,1232.0
97139.0,5501.0
97140.0,451.0
97159.0,15562.0
97160.0,336.0
97179.0,3913.0
97180.0,7936.0
97199.0,6298.0
97200.0,780.0
97219.0,262.0
97220.0,10761.0
97239.0,4414.0
97240.0,5725.0
97259.0,14347.0
97260.0,359.0
97279.0,3784.0
97280.0,199.0
97299.0,75.0
97300.0,27129.0
97319.0,13043.0
97320.0,13271.0
97339.0,26597.0
97340.0,195297.0
97359.0,5217.0
97360.0,47836.0
97379.0,8818.0
97380.0,53805.0
97399.0,139638.0
97400.0,16187.0
97419.0,15747.0
97420.0,128877.0
97439.0,403242.0
97440.0,10504.0
97459.0,368.0
97460.0,10414.0
97479.0,0.0
97480.0,3755.0
97499.0,3736.0
97500.0,1052.0
97519.0,172.0
97520.0,7077.0
97539.0,43451.0
97540.0,26590.0
97559.0,3745.0
97560.0,273.0
97579.0,25415.0
97580.0,4941.0
97599.0,12.0
97600.0,58810.0
97619.0,15613.0
97620.0,1051.0
97639.0,58489.0
97640.0,3697.0
97659.0,17.0
97660.0,26.0
97679.0,3848.0
97680.0,41346.0
97699.0,11779.0
97700.0,6388.0
97719.0,27734.0
97720.0,3050.0
97739.0,5591.0
97740.0,3221.0
97759.0,168.0
97760.0,131057.0
97779.0,5505.0
97780.0,6126.0
97799.0,9855.0
97800.0,27233.0
97819.0,2290.0
97820.0,10788.0
97839.0,1291.0
97840.0,615806.0
97859.0,317.0
97860.0,13.0
97879.0,7830.0
97880.0,362.0
97899.0,91313.0
97900.0,4306.0
97919.0,14050.0
97920.0,6439.0
97939.0,8444.0
97940.0,374.0
97959.0,5371.0
97960.0,2540.0
97979.0,5654.0
97980.0,118600.0
97999.0,2240.0
98000.0,300.0
98019.0,5096.0
98020.0,260361.0
98039.0,25042.0
98040.0,4033.0
98059.0,1083.0
98060.0,4274.0
98079.0,9694.0
98080.0,8339.0
98099.0,9364.0
98100.0,44.0
98119.0,8920.0
98120.0,21683.0
98139.0,7253.0
98140.0,4265.0
98159.0,436.0
98160.0,137.0
98179.0,1361.0
98180.0,24960.0
98199.0,129.0
98200.0,20332.0
98219.0,0.0
98220.0,8.0
98239.0,251.0
98240.0,22604.0
98259.0,73981.0
98260.0,3803.0
98279.0,9279.0
98280.0,43781.0
98299.0,1562.0
98300.0,144.0
98319.0,712.0
98320.0,5385.0
98339.0,24.0
98340.0,73679.0
98359.0,0.0
98360.0,13215.0
98379.0,7012.0
98380.0,355.0
98399.0,213131.0
98400.0,66239.0
98419.0,3310.0
98420.0,622551.0
98439.0,1570.0
98440.0,41067.0
98459.0,42771.0
98460.0,119859.0
98479.0,201287.0
98480.0,60378.0
98499.0,7731.0
98500.0,523.0
98519.0,14524.0
98520.0,1443.0
98539.0,3985.0
98540.0,625.0
98559.0,9739.0
98560.0,19277.0
98579.0,31696.0
98580.0,287502.0
98599.0,267758.0
98600.0,275.0
98619.0,93734.0
98620.0,434.0
98639.0,1019.0
98640.0,2258.0
98659.0,615.0
98660.0,36857.0
98679.0,6249.0
98680.0,47577.0
98699.0,508.0
98700.0,2934.0
98719.0,1090.0
98720.0,146243.0
98739.0,128030.0
98740.0,89962.0
98759.0,1008.0
98760.0,524.0
98779.0,314.0
98780.0,68461.0
98799.0,11484.0
98800.0,4880.0
98819.0,57353.0
98820.0,9197.0
98839.0,124151.0
98840.0,76916.0
98859.0,6211.0
98860.0,1122.0
98879.0,235.0
98880.0,18.0
98899.0,72280.0
98900.0,502.0
98919.0,117249.0
98920.0,12942.0
98939.0,3611.0
98940.0,221.0
98959.0,13460.0
98960.0,3123.0
98979.0,22478.0
98980.0,1178.0
98999.0,230.0
99000.0,17917.0
99019.0,1520.0
99020.0,1048.0
99039.0,85042.0
99040.0,993.0
99059.0,39699.0
99060.0,10123.0
99079.0,301554.0
99080.0,8505.0
99099.0,114728.0
99100.0,17948.0
99119.0,14843.0
99120.0,5536.0
99139.0,14330.0
99140.0,10643.0
99159.0,31365.0
99160.0,136.0
99179.0,1396.0
99180.0,1683.0
99199.0,124944.0
99200.0,78637.0
99219.0,2703.0
99220.0,25562.0
99239.0,41773.0
99240.0,256062.0
99259.0,1992.0
99260.0,5496.0
99279.0,106811.0
99280.0,5247.0
99299.0,7743.0
99300.0,97855.0
99319.0,160796.0
99320.0,2306.0
99339.0,4570.0
99340.0,158.0
99359.0,31253.0
99360.0,1739.0
99379.0,1762.0
99380.0,4801.0
99399.0,9014.0
99400.0,7360.0
99419.0,3841.0
99420.0,4914.0
99439.0,125.0
99440.0,6533.0
99459.0,304567.0
99460.0,5400.0
99479.0,1186.0
99480.0,151212.0
99499.0,215050.0
99500.0,75189.0
99519.0,229.0
99520.0,515.0
99539.0,12145.0
99540.0,12264.0
99559.0,7094.0
99560.0,100934.0
99579.0,105661.0
99580.0,130603.0
99599.0,96741.0
99600.0,8392.0
99619.0,43470.0
99620.0,16799.0
99639.0,803404.0
99640.0,12251.0
99659.0,460.0
99660.0,4685.0
99679.0,230.0
99680.0,6481.0
99699.0,9226.0
99700.0,5662.0
99719.0,51854.0
99720.0,5438.0
99739.0,119747.0
99740.0,6292.0
99759.0,14678.0
99760.0,15.0
99779.0,36435.0
99780.0,2217.0
99799.0,19142.0
99800.0,4711.0
99819.0,319.0
99820.0,2375.0
99839.0,6139.0
99840.0,2107.0
99859.0,1304.0
99860.0,13966.0
99879.0,7550.0
99880.0,39460.0
99899.0,60.0
99900.0,0.0
99919.0,2765.0
99920.0,488.0
99939.0,3777.0
99940.0,24647.0
99959.0,434771.0
99960.0,3.0
99979.0,5670.0
99980.0,64128.0
99999.0,17476.0
100000.0,609.0
100019.0,4137.0
100020.0,211300.0
100039.0,6267.0
100040.0,3049.0
100059.0,2149.0
100060.0,17429.0
100079.0,9115.0
100080.0,573.0
100099.0,103.0
100100.0,14.0
100119.0,948.0
100120.0,1276.0
100139.0,261.0
100140.0,65139.0
100159.0,78.0
100160.0,362.0
100179.0,2481.0
100180.0,36044.0
100199.0,0.0
100200.0,22142.0
100219.0,1928.0
100220.0,3530.0
100239.0,8963.0
100240.0,273720.0
100259.0,68223.0
100260.0,6194.0
100279.0,437154.0
100280.0,269.0
100299.0,11404.0
100300.0,4785.0
100319.0,3794.0
100320.0,3502.0
100339.0,4635.0
100340.0,14411.0
100359.0,61748.0
100360.0,125813.0
100379.0,8505.0
100380.0,219.0
100399.0,480.0
100400.0,652.0
100419.0,28354.0
100420.0,8503.0
100439.0,7216.0
100440.0,5706.0
100459.0,0.0
100460.0,615.0
100479.0,28264.0
100480.0,1624.0
100499.0,902.0
100500.0,78.0
100519.0,1184.0
100520.0,2729.0
100539.0,16454.0
100540.0,1370.0
100559.0,20.0
100560.0,94979.0
100579.0,9479.0
100580.0,2205.0
100599.0,85811.0
100600.0,43958.0
100619.0,37208.0
100620.0,154.0
100639.0,58243.0
100640.0,118994.0
100659.0,20449.0
100660.0,2527.0
100679.0,47756.0
100680.0,1044.0
100699.0,2704.0
100700.0,10883.0
100705.0,445139.0
100719.0,10888.0
100720.0,2104.0
100739.0,57620.0
100740.0,935.0
100759.0,3022.0
100760.0,717815.0
100779.0,2274.0
100780.0,13753.0
100799.0,2453.0
100800.0,23812.0
100819.0,111979.0
100820.0,5158.0
100839.0,558.0
100840.0,2903.0
100859.0,171.0
100860.0,2152.0
100879.0,549.0
100880.0,21013.0
100899.0,665.0
100900.0,935.0
100919.0,76525.0
100920.0,10150.0
100939.0,7145.0
100940.0,1474.0
100959.0,320.0
100960.0,14703.0
100979.0,49820.0
100980.0,11806.0
100999.0,7509.0
101000.0,13.0
101019.0,191.0
101020.0,23.0
101039.0,7294.0
101040.0,57.0
101059.0,44418.0
101060.0,2659.0
101079.0,32923.0
101080.0,28742.0
101099.0,10364.0
101100.0,83163.0
101119.0,0.0
101120.0,36852.0
101139.0,365.0
101140.0,831.0
101159.0,213.0
101160.0,12110.0
101179.0,1.0
101180.0,6479.0
101199.0,12164.0
101200.0,1803.0
101219.0,866.0
101220.0,1853.0
101239.0,75977.0
101240.0,165721.0
101259.0,1278.0
101260.0,3382.0
101279.0,2194.0
101280.0,227.0
101299.0,4126.0
101300.0,1495.0
101319.0,3067.0
101320.0,1548.0
101339.0,2683.0
101340.0,2161.0
101359.0,9360.0
101360.0,8140.0
101379.0,85928.0
101380.0,94084.0
101399.0,2029.0
101400.0,56860.0
101419.0,4196.0
101420.0,273301.0
101439.0,5410.0
101440.0,14180.0
101459.0,985.0
101460.0,5228.0
101479.0,17069.0
101480.0,7873.0
101499.0,47.0
101500.0,8278.0
101519.0,205.0
101520.0,218396.0
101539.0,22074.0
101540.0,3788.0
101559.0,1505.0
101560.0,610.0
101579.0,14916.0
101580.0,169.0
101599.0,255.0
101600.0,279.0
101619.0,4800.0
101620.0,12444.0
101639.0,22.0
101640.0,20794.0
101659.0,43823.0
101660.0,5216.0
101679.0,3601.0
101680.0,11382.0
101699.0,5159.0
101700.0,100554.0
101719.0,7273.0
101720.0,4293.0
101739.0,84365.0
101740.0,89861.0
101759.0,14446.0
101760.0,10269.0
101779.0,59263.0
101780.0,1666.0
101799.0,125767.0
101800.0,150.0
101819.0,3891.0
101820.0,140532.0
101839.0,3039.0
101840.0,18.0
101859.0,7217.0
101860.0,3157.0
101879.0,2316.0
101880.0,1624.0
101899.0,6186.0
101900.0,21713.0
101919.0,133406.0
101920.0,157831.0
101939.0,538.0
101940.0,5455.0
101959.0,241439.0
101960.0,21234.0
101979.0,12309.0
101980.0,3450.0
101999.0,199.0
102000.0,4665.0
102019.0,53433.0
102020.0,319686.0
102039.0,1018.0
102040.0,448.0
102059.0,4720.0
102060.0,55213.0
102079.0,184268.0
102080.0,380746.0
102099.0,107.0
102100.0,2972.0
102119.0,1764.0
102120.0,4668.0
102139.0,735.0
102140.0,897.0
102159.0,8690.0
102160.0,509.0
102179.0,3440.0
102180.0,5835.0
102199.0,991.0
102200.0,84765.0
102219.0,113.0
102220.0,8337.0
102239.0,25614.0
102240.0,18.0
102259.0,6316.0
102260.0,1147.0
102279.0,8074.0
102280.0,3762.0
102299.0,182306.0
102300.0,0.0
102319.0,832.0
102320.0,3831.0
102339.0,612.0
102340.0,1363.0
102359.0,15776.0
102360.0,10673.0
102379.0,17033.0
102380.0,677.0
102399.0,3483.0
102400.0,888.0
102419.0,14158.0
102420.0,5931.0
102439.0,11600.0
102440.0,6911.0
102459.0,12817.0
102460.0,843844.0
102479.0,69502.0
102480.0,115242.0
102499.0,13040.0
102500.0,1372.0
102519.0,17043.0
102520.0,145.0
102539.0,30311.0
102540.0,0.0
102559.0,2962.0
102560.0,5223.0
102579.0,27527.0
102580.0,34198.0
102599.0,230271.0
102600.0,6733.0
102619.0,18714.0
102620.0,13795.0
102639.0,4487.0
102640.0,1738.0
102659.0,24913.0
102660.0,6827.0
102679.0,12080.0
102680.0,22.0
102699.0,0.0
102700.0,0.0
102719.0,121.0
102720.0,19415.0
102739.0,178.0
102740.0,13547.0
102759.0,95.0
102760.0,461882.0
102779.0,1171.0
102780.0,451.0
102799.0,117175.0
102800.0,99582.0
102819.0,1401.0
102820.0,8258.0
102839.0,22.0
102840.0,1416.0
102859.0,310.0
102860.0,5275.0
102879.0,92595.0
102880.0,4304.0
102899.0,3115.0
102900.0,13189.0
102919.0,25142.0
102920.0,1983.0
