Date,Value
3147.0,380.65
3149.0,376.0
3150.0,370.0
3152.0,374.05
3153.0,372.1
3155.0,372.0
3156.0,373.2
3158.0,377.4
3159.0,378.9
3161.0,383.75
3162.0,383.75
3164.0,383.75
3165.0,382.8
3167.0,386.2
3168.0,386.2
3170.0,386.3
3171.0,387.4
3173.0,389.7
3174.0,387.1
3176.0,390.6
3177.0,398.6
3179.0,403.0
3180.0,379.0
3182.0,378.2
3183.0,381.0
3185.0,373.0
3186.0,374.25
3188.0,376.8
3189.0,367.1
3191.0,364.5
3192.0,367.15
3194.0,360.75
3195.0,363.9
3197.0,366.85
3198.0,364.4
3200.0,368.15
3201.0,365.5
3203.0,363.0
3204.0,364.65
3206.0,358.8
3207.0,357.65
3209.0,360.0
3210.0,362.7
3212.0,365.45
3213.0,364.5
3215.0,366.5
3216.0,368.5
3218.0,364.25
3219.0,366.0
3221.0,366.0
3222.0,362.3
3224.0,364.5
3225.0,362.35
3227.0,359.25
3228.0,356.6
3230.0,355.65
3231.0,355.65
3233.0,357.5
3234.0,359.2
3236.0,358.5
3237.0,361.0
3239.0,363.35
3240.0,361.75
3242.0,360.1
3243.0,361.2
3245.0,359.15
3246.0,356.15
3248.0,355.5
3249.0,355.8
3251.0,353.25
3252.0,351.1
3254.0,356.5
3255.0,354.15
3257.0,355.5
3258.0,356.15
3260.0,356.85
3261.0,356.7
3263.0,357.95
3264.0,359.85
3266.0,355.1
3267.0,355.0
3269.0,356.75
3270.0,354.9
3272.0,355.8
3273.0,355.65
3275.0,361.05
3276.0,360.4
3278.0,362.4
3279.0,362.4
3281.0,367.0
3282.0,372.2
3284.0,372.0
3285.0,369.7
3287.0,366.8
3288.0,370.25
3290.0,367.6
3291.0,366.25
3293.0,363.35
3294.0,366.1
3296.0,368.35
3297.0,368.9
3299.0,369.25
3300.0,369.25
3302.0,370.25
3303.0,369.2
3305.0,368.3
3306.0,367.85
3308.0,368.7
3309.0,368.9
3311.0,370.0
3312.0,369.75
3314.0,366.0
3315.0,364.9
3317.0,365.1
3318.0,361.35
3320.0,363.4
3321.0,357.8
3323.0,357.0
3324.0,356.8
3326.0,358.2
3327.0,358.2
3329.0,355.85
3330.0,358.35
3332.0,361.2
3333.0,353.8
3335.0,356.2
3336.0,353.7
3338.0,353.8
3339.0,354.5
3341.0,347.4
3342.0,347.95
3344.0,348.7
3345.0,347.4
3347.0,350.55
3348.0,351.7
3350.0,346.1
3351.0,344.25
3353.0,346.15
3354.0,348.3
3356.0,348.6
3357.0,349.25
3359.0,352.75
3360.0,351.9
3362.0,354.9
3363.0,353.95
3365.0,356.8
3366.0,356.3
3368.0,357.6
3369.0,357.65
3371.0,357.75
3372.0,358.5
3374.0,356.55
3375.0,358.3
3377.0,363.8
3378.0,362.35
3380.0,361.0
3381.0,362.0
3383.0,357.4
3384.0,359.35
3386.0,357.75
3387.0,356.35
3389.0,354.5
3390.0,354.5
3392.0,354.9
3393.0,354.75
3395.0,355.85
3396.0,355.5
3398.0,363.0
3399.0,362.6
3401.0,367.95
3402.0,369.1
3404.0,367.1
3405.0,366.05
3407.0,368.35
3408.0,362.9
3410.0,364.75
3411.0,367.75
3413.0,368.05
3414.0,366.5
3416.0,359.05
3417.0,359.65
3419.0,357.9
3420.0,358.9
3422.0,359.65
3423.0,359.65
3425.0,359.65
3426.0,353.3
3428.0,353.15
3429.0,353.15
3431.0,353.0
3432.0,349.4
3434.0,350.6
3435.0,351.55
3437.0,353.9
3438.0,353.6
3440.0,356.75
3441.0,355.9
3443.0,357.8
3444.0,356.75
3446.0,353.25
3447.0,356.1
3449.0,354.85
3450.0,356.0
3452.0,356.4
3453.0,356.0
3455.0,355.95
3456.0,356.2
3458.0,356.0
3459.0,357.2
3461.0,354.1
3462.0,354.35
3464.0,353.2
3465.0,353.4
3467.0,349.8
3468.0,350.5
3470.0,353.75
3471.0,353.1
3473.0,351.35
3474.0,350.15
3476.0,349.4
3477.0,348.8
3479.0,349.0
3480.0,347.6
3482.0,343.0
3483.0,339.0
3485.0,337.8
3486.0,338.8
3488.0,338.4
3489.0,341.25
3491.0,340.5
3492.0,343.3
3494.0,344.0
3495.0,340.5
3497.0,339.25
3498.0,338.75
3500.0,338.45
3501.0,341.9
3503.0,339.0
3504.0,338.95
3506.0,336.7
3507.0,336.7
3509.0,338.1
3510.0,338.5
3512.0,335.7
3513.0,336.75
3515.0,336.35
3516.0,337.5
3518.0,336.75
3519.0,336.7
3521.0,336.9
3522.0,336.15
3524.0,335.2
3525.0,336.9
3527.0,338.9
3528.0,339.5
3530.0,337.25
3531.0,337.7
3533.0,337.85
3534.0,338.6
3536.0,337.5
3537.0,336.85
3539.0,339.9
3540.0,338.4
3542.0,338.7
3543.0,337.8
3545.0,338.25
3546.0,339.6
3548.0,342.35
3549.0,342.0
3551.0,343.55
3552.0,342.5
3554.0,342.3
3555.0,343.4
3557.0,342.0
3558.0,343.4
3560.0,347.1
3561.0,345.7
3563.0,345.6
3564.0,347.5
3566.0,348.7
3567.0,348.6
3569.0,350.9
3570.0,353.0
3572.0,359.3
3573.0,358.1
3575.0,359.5
3576.0,357.6
3578.0,359.6
3579.0,356.2
3581.0,357.85
3582.0,354.05
3584.0,350.75
3585.0,348.6
3587.0,350.35
3588.0,348.15
3590.0,337.3
3591.0,335.7
3593.0,336.1
3594.0,338.0
3596.0,336.9
3597.0,342.3
3599.0,338.5
3600.0,339.0
3602.0,340.0
3603.0,341.7
3605.0,338.85
3606.0,342.05
3608.0,342.15
3609.0,343.3
3611.0,340.0
3612.0,346.25
3614.0,349.0
3615.0,348.4
3617.0,349.1
3618.0,349.15
3620.0,348.25
3621.0,349.7
3623.0,347.5
3624.0,349.0
3626.0,348.0
3627.0,349.5
3629.0,350.15
3630.0,350.5
3632.0,346.5
3633.0,343.75
3635.0,341.85
3636.0,341.75
3638.0,343.5
3639.0,343.75
3641.0,342.5
3642.0,341.45
3644.0,338.2
3645.0,339.5
3647.0,339.5
3648.0,338.6
3650.0,338.05
3651.0,337.1
3653.0,330.35
3654.0,331.15
3656.0,334.4
3657.0,335.4
3659.0,335.1
3660.0,334.25
3662.0,334.05
3663.0,334.3
3665.0,334.7
3666.0,334.05
3668.0,334.65
3669.0,335.65
3671.0,335.6
3672.0,334.6
3674.0,333.5
3675.0,333.7
3677.0,335.2
3678.0,334.9
3680.0,338.65
3681.0,337.0
3683.0,332.6
3684.0,333.0
3686.0,333.0
3687.0,333.0
3689.0,332.9
3690.0,332.9
3692.0,328.25
3693.0,328.6
3695.0,329.15
3696.0,329.1
3698.0,329.2
3699.0,327.55
3701.0,327.7
3702.0,328.15
3704.0,329.0
3705.0,329.75
3707.0,328.45
3708.0,330.9
3710.0,329.95
3711.0,330.45
3713.0,329.65
3714.0,328.2
3716.0,327.75
3717.0,327.95
3719.0,329.85
3720.0,332.0
3722.0,328.6
3723.0,329.45
3725.0,329.95
3726.0,330.8
3728.0,329.6
3729.0,329.9
3731.0,327.6
3732.0,328.5
3734.0,329.55
3735.0,328.05
3737.0,327.5
3738.0,326.95
3740.0,326.9
3741.0,327.0
3743.0,329.0
3744.0,328.75
3746.0,331.65
3747.0,332.6
3749.0,331.0
3750.0,332.6
3752.0,331.7
3753.0,334.4
3755.0,336.35
3756.0,340.1
3758.0,338.4
3759.0,336.75
3761.0,337.5
3762.0,337.5
3764.0,338.25
3765.0,338.9
3767.0,339.6
3768.0,339.9
3770.0,339.3
3771.0,344.9
3773.0,351.4
3774.0,349.7
3776.0,354.3
3777.0,354.3
3779.0,354.25
3780.0,355.5
3782.0,356.8
3783.0,355.35
3785.0,367.0
3786.0,368.2
3788.0,367.8
3789.0,381.9
3791.0,373.25
3792.0,379.25
3794.0,374.5
3795.0,374.75
3797.0,377.45
3798.0,377.35
3800.0,374.7
3801.0,377.6
3803.0,375.25
3804.0,371.45
3806.0,370.35
3807.0,363.0
3809.0,368.0
3810.0,369.45
3812.0,370.55
3813.0,368.8
3815.0,373.9
3816.0,376.1
3818.0,375.35
3819.0,378.45
3821.0,388.1
3822.0,387.6
3824.0,395.8
3825.0,395.2
3827.0,393.4
3828.0,392.45
3830.0,392.7
3831.0,392.0
3833.0,392.1
3834.0,392.4
3836.0,391.3
3837.0,391.75
3839.0,393.15
3840.0,394.0
3842.0,405.6
3843.0,403.75
3845.0,387.75
3846.0,379.4
3848.0,380.35
3849.0,376.0
3851.0,367.6
3852.0,372.6
3854.0,373.7
3855.0,373.4
3857.0,373.1
3858.0,373.65
3860.0,371.25
3861.0,369.25
3863.0,371.55
3864.0,369.05
3866.0,362.8
3867.0,364.25
3869.0,351.75
3870.0,353.3
3872.0,344.2
3873.0,343.7
3875.0,352.75
3876.0,351.85
3878.0,354.75
3879.0,354.4
3881.0,357.6
3882.0,356.65
3884.0,353.2
3885.0,355.5
3887.0,351.75
3888.0,353.8
3890.0,357.3
3891.0,358.5
3893.0,360.6
3894.0,366.4
3896.0,364.6
3897.0,365.2
3899.0,372.5
3900.0,374.5
3902.0,371.5
3903.0,368.25
3905.0,368.55
3906.0,369.6
3908.0,363.0
3909.0,363.55
3911.0,377.75
3912.0,375.65
3914.0,374.9
3915.0,376.75
3917.0,374.7
3918.0,375.0
3920.0,376.75
3921.0,377.5
3923.0,377.6
3924.0,376.35
3926.0,376.85
3927.0,371.15
3929.0,373.1
3930.0,374.65
3932.0,377.0
3933.0,376.9
3935.0,382.5
3936.0,382.3
3938.0,387.0
3939.0,385.6
3941.0,386.5
3942.0,389.75
3944.0,385.65
3945.0,384.95
3947.0,384.95
3948.0,384.95
3950.0,391.75
3951.0,391.75
3953.0,394.1
3954.0,395.25
3956.0,390.5
3957.0,383.7
3959.0,386.1
3960.0,388.75
3962.0,392.3
3963.0,392.55
3965.0,391.8
3966.0,386.0
3968.0,382.0
3969.0,383.0
3971.0,378.25
3972.0,377.9
3974.0,384.7
3975.0,385.65
3977.0,383.5
3978.0,380.55
3980.0,382.5
3981.0,381.85
3983.0,385.0
3984.0,383.5
3986.0,379.95
3987.0,380.0
3989.0,375.75
3990.0,376.7
3992.0,381.55
3993.0,381.3
3995.0,377.7
3996.0,375.95
3998.0,376.1
3999.0,375.3
4001.0,386.65
4002.0,386.5
4004.0,385.5
4005.0,383.4
4007.0,386.45
4008.0,389.15
4010.0,390.4
4011.0,391.3
4013.0,386.8
4014.0,387.15
4016.0,389.2
4017.0,389.2
4019.0,383.9
4020.0,384.3
4022.0,381.75
4023.0,378.0
4025.0,377.65
4026.0,377.0
4028.0,373.1
4029.0,371.35
4031.0,369.65
4032.0,373.0
4034.0,374.25
4035.0,373.35
4037.0,376.45
4038.0,375.1
4040.0,374.5
4041.0,373.4
4043.0,380.15
4044.0,380.5
4046.0,381.65
4047.0,379.3
4049.0,379.6
4050.0,383.3
4052.0,386.45
4053.0,388.0
4055.0,384.9
4056.0,385.4
4058.0,387.6
4059.0,386.3
4061.0,382.95
4062.0,378.4
4064.0,381.45
4065.0,382.55
4067.0,382.6
4068.0,383.8
4070.0,386.85
4071.0,387.85
4073.0,390.3
4074.0,392.45
4076.0,389.9
4077.0,389.25
4079.0,385.5
4080.0,388.25
4082.0,386.6
4083.0,387.3
4085.0,383.0
4086.0,383.15
4088.0,386.3
4089.0,384.65
4091.0,384.9
4092.0,386.5
4094.0,387.45
4095.0,385.9
4097.0,385.0
4098.0,386.2
4100.0,387.1
4101.0,384.0
4103.0,380.0
4104.0,378.45
4106.0,378.3
4107.0,377.6
4109.0,378.3
4110.0,377.6
4112.0,376.6
4113.0,376.3
4115.0,380.65
4116.0,381.8
4118.0,381.35
4119.0,383.9
4121.0,383.3
4122.0,383.3
4124.0,385.75
4125.0,386.0
4127.0,386.9
4128.0,387.6
4130.0,391.5
4131.0,390.75
4133.0,389.6
4134.0,390.3
4136.0,390.0
4137.0,389.9
4139.0,394.9
4140.0,393.7
4142.0,395.8
4143.0,395.8
4145.0,395.7
4146.0,394.85
4148.0,392.45
4149.0,393.7
4151.0,392.0
4152.0,391.2
4154.0,387.9
4155.0,387.25
4157.0,389.0
4158.0,389.75
4160.0,391.55
4161.0,390.95
4163.0,389.2
4164.0,388.9
4166.0,387.7
4167.0,383.85
4169.0,383.85
4170.0,383.8
4172.0,382.7
4173.0,384.65
4175.0,384.2
4176.0,385.3
4178.0,386.7
4179.0,386.25
4181.0,384.0
4182.0,383.4
4184.0,384.7
4185.0,384.3
4187.0,384.0
4188.0,383.2
4190.0,380.1
4191.0,379.0
4193.0,375.75
4194.0,377.0
4196.0,376.5
4197.0,377.15
4199.0,380.5
4200.0,379.2
4202.0,379.2
4203.0,381.9
4205.0,381.55
4206.0,381.55
4208.0,381.55
4209.0,381.75
4211.0,383.25
4212.0,383.25
4214.0,375.6
4215.0,375.3
4217.0,372.4
4218.0,374.1
4220.0,380.5
4221.0,378.6
4223.0,379.8
4224.0,382.6
4226.0,383.85
4227.0,382.35
4229.0,381.45
4230.0,381.35
4232.0,375.9
4233.0,374.9
4235.0,375.9
4236.0,375.65
4238.0,374.5
4239.0,374.6
4241.0,376.4
4242.0,374.5
4244.0,376.6
4245.0,376.75
4247.0,379.2
4248.0,378.65
4250.0,379.5
4251.0,377.75
4253.0,376.4
4254.0,375.7
4256.0,377.25
4257.0,378.85
4259.0,380.0
4260.0,380.9
4262.0,385.5
4263.0,384.7
4265.0,383.7
4266.0,382.65
4268.0,382.9
4269.0,382.25
4271.0,382.1
4272.0,382.2
4274.0,383.0
4275.0,383.4
4277.0,392.3
4278.0,391.7
4280.0,393.4
4281.0,393.1
4283.0,390.0
4284.0,390.05
4286.0,389.2
4287.0,389.2
4289.0,395.55
4290.0,393.3
4292.0,390.65
4293.0,389.75
4295.0,386.35
4296.0,389.75
4298.0,388.55
4299.0,388.7
4301.0,391.0
4302.0,391.0
4304.0,383.2
4305.0,383.65
4307.0,383.75
4308.0,383.85
4310.0,383.0
4311.0,383.0
4313.0,382.0
4314.0,383.1
4316.0,385.5
4317.0,385.5
4319.0,384.3
4320.0,383.5
4322.0,383.25
4323.0,384.2
4325.0,385.05
4326.0,386.4
4328.0,387.0
4329.0,387.75
4331.0,391.3
4332.0,390.5
4334.0,390.7
4335.0,389.65
4337.0,389.0
4338.0,389.4
4340.0,387.3
4341.0,387.05
4343.0,384.75
4344.0,384.25
4346.0,385.75
4347.0,385.8
4349.0,386.7
4350.0,389.2
4352.0,388.4
4353.0,389.6
4355.0,386.85
4356.0,385.95
4358.0,386.7
4359.0,386.0
4361.0,383.0
4362.0,383.35
4364.0,382.65
4365.0,384.0
4367.0,384.1
4368.0,384.5
4370.0,384.05
4371.0,383.55
4373.0,386.35
4374.0,382.0
4376.0,384.5
4377.0,384.7
4379.0,382.75
4380.0,384.0
4382.0,383.1
4383.0,383.0
4385.0,382.35
4386.0,381.5
4388.0,379.4
4389.0,380.05
4391.0,382.4
4392.0,382.1
4394.0,384.9
4395.0,385.1
4397.0,385.4
4398.0,384.85
4400.0,383.4
4401.0,383.5
4403.0,383.8
4404.0,383.75
4406.0,384.0
4407.0,383.25
4409.0,382.5
4410.0,383.25
4412.0,384.5
4413.0,385.1
4415.0,384.45
4416.0,383.8
4418.0,383.4
4419.0,383.65
4421.0,381.75
4422.0,382.55
4424.0,382.65
4425.0,382.9
4427.0,382.15
4428.0,382.65
4430.0,382.05
4431.0,382.55
4433.0,384.8
4434.0,384.8
4436.0,389.4
4437.0,388.3
4439.0,385.3
4440.0,385.2
4442.0,386.3
4443.0,386.3
4445.0,382.8
4446.0,383.45
4448.0,388.9
4449.0,388.5
4451.0,386.2
4452.0,385.9
4454.0,388.4
4455.0,387.8
4457.0,389.6
4458.0,388.8
4460.0,385.7
4461.0,386.2
4463.0,388.1
4464.0,387.6
4466.0,388.05
4467.0,388.05
4469.0,387.05
4470.0,387.0
4472.0,387.0
4473.0,389.15
4475.0,394.25
4476.0,395.9
4478.0,394.55
4479.0,400.0
4481.0,399.6
4482.0,395.55
4484.0,397.7
4485.0,397.5
4487.0,402.2
4488.0,403.65
4490.0,406.6
4491.0,406.5
4493.0,406.55
4494.0,405.55
4496.0,414.5
4497.0,414.8
4499.0,414.2
4500.0,407.9
4502.0,404.5
4503.0,403.2
4505.0,404.6
4506.0,404.85
4508.0,402.2
4509.0,396.8
4511.0,398.25
4512.0,399.0
4514.0,397.55
4515.0,400.65
4517.0,393.7
4518.0,393.6
4520.0,393.9
4521.0,396.8
4523.0,396.25
4524.0,396.5
4526.0,395.7
4527.0,394.0
4529.0,394.9
4530.0,395.8
4532.0,397.9
4533.0,399.9
4535.0,398.7
4536.0,396.35
4538.0,394.35
4539.0,394.65
4541.0,393.75
4542.0,393.75
4544.0,394.55
4545.0,394.3
4547.0,393.2
4548.0,393.5
4550.0,390.5
4551.0,390.9
4553.0,391.75
4554.0,390.8
4556.0,391.9
4557.0,390.85
4559.0,392.3
4560.0,392.4
4562.0,394.0
4563.0,393.7
4565.0,392.7
4566.0,393.2
4568.0,390.7
4569.0,392.2
4571.0,391.95
4572.0,390.85
4574.0,390.8
4575.0,391.4
4577.0,390.85
4578.0,392.0
4580.0,391.3
4581.0,390.55
4583.0,389.7
4584.0,387.65
4586.0,386.6
4587.0,385.65
4589.0,384.8
4590.0,384.7
4592.0,385.0
4593.0,384.85
4595.0,384.4
4596.0,383.2
4598.0,385.1
4599.0,383.8
4601.0,382.0
4602.0,381.55
4604.0,381.95
4605.0,381.0
4607.0,381.9
4608.0,382.9
4610.0,382.7
4611.0,383.6
4613.0,384.25
4614.0,383.4
4616.0,384.5
4617.0,384.85
4619.0,384.4
4620.0,384.8
4622.0,384.5
4623.0,384.8
4625.0,386.25
4626.0,386.35
4628.0,388.5
4629.0,388.0
4631.0,387.5
4632.0,387.15
4634.0,386.7
4635.0,386.2
4637.0,386.4
4638.0,387.1
4640.0,387.0
4641.0,387.0
4643.0,388.8
4644.0,388.5
4646.0,386.45
4647.0,386.55
4649.0,385.6
4650.0,386.0
4652.0,384.6
4653.0,383.1
4655.0,382.1
4656.0,382.8
4658.0,383.45
4659.0,383.0
4661.0,381.75
4662.0,381.0
4664.0,382.4
4665.0,380.45
4667.0,379.0
4668.0,378.65
4670.0,378.85
4671.0,380.7
4673.0,380.85
4674.0,381.35
4676.0,380.75
4677.0,380.9
4679.0,381.5
4680.0,380.6
4682.0,381.0
4683.0,383.35
4685.0,383.0
4686.0,382.55
4688.0,381.7
4689.0,379.7
4691.0,377.6
4692.0,378.7
4694.0,378.0
4695.0,378.6
4697.0,380.5
4698.0,381.9
4700.0,383.0
4701.0,379.25
4703.0,378.2
4704.0,379.1
4706.0,377.0
4707.0,375.4
4709.0,373.0
4710.0,372.65
4712.0,370.75
4713.0,367.4
4715.0,369.0
4716.0,370.25
4718.0,368.25
4719.0,368.25
4721.0,369.0
4722.0,368.25
4724.0,368.7
4725.0,369.0
4727.0,368.75
4728.0,368.75
4730.0,368.75
4731.0,369.4
4733.0,369.25
4734.0,369.25
4736.0,364.0
4737.0,358.5
4739.0,356.6
4740.0,356.5
4742.0,359.6
4743.0,357.4
4745.0,353.05
4746.0,355.75
4748.0,354.7
4749.0,351.2
4751.0,352.5
4752.0,353.6
4754.0,351.1
4755.0,349.25
4757.0,344.3
4758.0,345.7
4760.0,342.8
4761.0,339.75
4763.0,339.4
4764.0,337.7
4766.0,342.4
4767.0,344.1
4769.0,346.25
4770.0,345.0
4772.0,353.05
4773.0,353.1
4775.0,360.0
4776.0,358.6
4778.0,359.4
4779.0,354.5
4781.0,350.3
4782.0,350.25
4784.0,351.4
4785.0,352.9
4787.0,351.4
4788.0,346.3
4790.0,352.0
4791.0,352.8
4793.0,349.6
4794.0,346.05
4796.0,348.15
4797.0,348.15
4799.0,351.05
4800.0,348.75
4802.0,349.0
4803.0,349.1
4805.0,347.6
4806.0,347.95
4808.0,343.0
4809.0,339.9
4811.0,342.1
4812.0,342.25
4814.0,341.0
4815.0,340.9
4817.0,340.2
4818.0,339.25
4820.0,339.25
4821.0,339.65
4823.0,342.45
4824.0,341.1
4826.0,345.85
4827.0,348.2
4829.0,349.1
4830.0,346.4
4832.0,340.7
4833.0,343.0
4835.0,342.75
4836.0,342.55
4838.0,343.65
4839.0,342.8
4841.0,345.6
4842.0,343.9
4844.0,341.75
4845.0,340.8
4847.0,344.25
4848.0,343.75
4850.0,342.2
4851.0,341.4
4853.0,342.15
4854.0,341.6
4856.0,338.2
4857.0,338.0
4859.0,338.45
4860.0,336.95
4862.0,334.55
4863.0,333.7
4865.0,332.55
4866.0,324.45
4868.0,320.8
4869.0,317.3
4871.0,319.5
4872.0,321.7
4874.0,319.5
4875.0,319.4
4877.0,326.2
4878.0,328.25
4880.0,321.95
4881.0,324.1
4883.0,326.55
4884.0,327.55
4886.0,324.1
4887.0,323.55
4889.0,319.35
4890.0,321.0
4892.0,327.7
4893.0,326.15
4895.0,326.15
4896.0,324.65
4898.0,323.45
4899.0,322.05
4901.0,324.0
4902.0,324.0
4904.0,324.75
4905.0,325.85
4907.0,324.5
4908.0,322.4
4910.0,321.7
4911.0,321.25
4913.0,321.7
4914.0,320.8
4916.0,323.35
4917.0,322.3
4919.0,320.45
4920.0,320.85
4922.0,320.85
4923.0,320.9
4925.0,324.6
4926.0,326.65
4928.0,332.1
4929.0,337.15
4931.0,331.7
4932.0,332.5
4934.0,332.6
4935.0,333.4
4937.0,328.2
4938.0,327.75
4940.0,327.35
4941.0,324.3
4943.0,323.3
4944.0,322.45
4946.0,316.65
4947.0,311.8
4949.0,313.5
4950.0,316.75
4952.0,313.8
4953.0,315.35
4955.0,312.05
4956.0,308.7
4958.0,312.65
4959.0,308.15
4961.0,301.75
4962.0,303.75
4964.0,305.95
4965.0,302.7
4967.0,305.0
4968.0,300.7
4970.0,296.0
4971.0,296.8
4973.0,295.1
4974.0,293.0
4976.0,287.4
4977.0,287.5
4979.0,286.3
4980.0,284.8
4982.0,283.6
4983.0,285.5
4985.0,290.0
4986.0,288.9
4988.0,292.5
4989.0,292.5
4991.0,292.5
4992.0,293.05
4994.0,290.2
4995.0,290.2
4997.0,284.4
4998.0,282.8
5000.0,281.65
5001.0,278.7
5003.0,279.5
5004.0,282.5
5006.0,290.0
5007.0,287.25
5009.0,291.0
5010.0,293.8
5012.0,302.75
5013.0,298.9
5015.0,302.5
5016.0,304.85
5018.0,298.35
5019.0,298.15
5021.0,299.1
5022.0,300.6
5024.0,298.45
5025.0,299.45
5027.0,298.2
5028.0,299.3
5030.0,298.0
5031.0,296.7
5033.0,291.4
5034.0,292.25
5036.0,297.4
5037.0,298.35
5039.0,296.75
5040.0,293.7
5042.0,293.85
5043.0,294.4
5045.0,293.85
5046.0,294.55
5048.0,293.8
5049.0,290.4
5051.0,292.4
5052.0,293.0
5054.0,299.25
5055.0,299.6
5057.0,301.85
5058.0,301.0
5060.0,300.3
5061.0,306.0
5063.0,309.2
5064.0,308.8
5066.0,307.65
5067.0,307.65
5069.0,307.2
5070.0,306.3
5072.0,307.45
5073.0,307.5
5075.0,312.75
5076.0,313.15
5078.0,308.45
5079.0,308.25
5081.0,306.9
5082.0,306.9
5084.0,301.0
5085.0,298.1
5087.0,298.9
5088.0,299.35
5090.0,296.15
5091.0,300.9
5093.0,299.7
5094.0,299.6
5096.0,299.8
5097.0,299.8
5099.0,292.75
5100.0,294.0
5102.0,288.75
5103.0,291.45
5105.0,292.8
5106.0,290.7
5108.0,297.6
5109.0,293.0
5111.0,288.15
5112.0,285.85
5114.0,290.9
5115.0,292.45
5117.0,295.15
5118.0,294.45
5120.0,293.15
5121.0,293.65
5123.0,296.3
5124.0,296.8
5126.0,294.6
5127.0,293.25
5129.0,292.0
5130.0,291.8
5132.0,291.5
5133.0,293.35
5135.0,294.95
5136.0,293.8
5138.0,294.9
5139.0,293.95
5141.0,294.6
5142.0,290.65
5144.0,290.75
5145.0,290.0
5147.0,286.15
5148.0,286.1
5150.0,287.8
5151.0,285.7
5153.0,284.8
5154.0,285.05
5156.0,284.4
5157.0,284.15
5159.0,285.5
5160.0,285.3
5162.0,284.5
5163.0,283.05
5165.0,278.5
5166.0,273.4
5168.0,279.0
5169.0,280.15
5171.0,285.0
5172.0,288.25
5174.0,283.45
5175.0,290.5
5177.0,290.2
5178.0,290.65
5180.0,290.5
5181.0,290.1
5183.0,288.9
5184.0,288.9
5186.0,298.1
5187.0,292.25
5189.0,293.85
5190.0,297.6
5192.0,298.75
5193.0,294.65
5195.0,300.25
5196.0,298.7
5198.0,295.55
5199.0,295.3
5201.0,297.95
5202.0,298.55
5204.0,295.25
5205.0,292.9
5207.0,291.45
5208.0,293.0
5210.0,294.0
5211.0,292.3
5213.0,288.6
5214.0,289.4
5216.0,293.3
5217.0,292.05
5219.0,293.5
5220.0,294.45
5222.0,294.85
5223.0,293.8
5225.0,296.35
5226.0,295.6
5228.0,296.45
5229.0,296.3
5231.0,296.15
5232.0,294.7
5234.0,294.15
5235.0,292.85
5237.0,295.55
5238.0,294.4
5240.0,293.95
5241.0,290.8
5243.0,292.55
5244.0,294.1
5246.0,291.6
5247.0,289.65
5249.0,285.8
5250.0,285.8
5252.0,285.8
5253.0,286.95
5255.0,287.8
5256.0,287.8
5258.0,287.15
5259.0,287.65
5261.0,290.9
5262.0,291.15
5264.0,285.45
5265.0,285.65
5267.0,286.75
5268.0,286.5
5270.0,287.75
5271.0,287.0
5273.0,287.1
5274.0,283.8
5276.0,285.4
5277.0,286.9
5279.0,286.85
5280.0,287.25
5282.0,288.85
5283.0,287.0
5285.0,287.3
5286.0,289.15
5288.0,285.3
5289.0,285.75
5291.0,286.35
5292.0,287.2
5294.0,287.4
5295.0,286.45
5297.0,286.7
5298.0,288.25
5300.0,287.7
5301.0,287.9
5303.0,292.95
5304.0,291.8
5306.0,292.5
5307.0,289.7
5309.0,284.7
5310.0,283.7
5312.0,284.3
5313.0,284.1
5315.0,283.4
5316.0,279.8
5318.0,279.6
5319.0,279.45
5321.0,280.55
5322.0,280.55
5324.0,280.15
5325.0,281.0
5327.0,283.2
5328.0,283.45
5330.0,283.65
5331.0,284.2
5333.0,284.35
5334.0,283.25
5336.0,283.3
5337.0,281.5
5339.0,283.0
5340.0,283.0
5342.0,286.6
5343.0,285.3
5345.0,287.95
5346.0,282.4
5348.0,279.45
5349.0,277.55
5351.0,276.0
5352.0,276.1
5354.0,272.5
5355.0,274.0
5357.0,272.2
5358.0,271.7
5360.0,268.95
5361.0,268.6
5363.0,266.85
5364.0,267.15
5366.0,265.3
5367.0,265.6
5369.0,261.3
5370.0,258.6
5372.0,260.35
5373.0,260.0
5375.0,258.15
5376.0,258.95
5378.0,258.55
5379.0,259.15
5381.0,260.7
5382.0,260.3
5384.0,261.0
5385.0,262.6
5387.0,261.8
5388.0,257.6
5390.0,257.2
5391.0,257.3
5393.0,254.65
5394.0,255.25
5396.0,255.65
5397.0,253.95
5399.0,254.5
5400.0,253.95
5402.0,253.5
5403.0,254.6
5405.0,253.9
5406.0,255.6
5408.0,256.0
5409.0,255.85
5411.0,255.75
5412.0,256.5
5414.0,257.75
5415.0,260.3
5417.0,259.0
5418.0,259.65
5420.0,258.0
5421.0,258.25
5423.0,253.4
5424.0,252.85
5426.0,253.8
5427.0,253.8
5429.0,254.7
5430.0,254.2
5432.0,254.6
5433.0,255.6
5435.0,256.9
5436.0,256.0
5438.0,256.75
5439.0,257.15
5441.0,255.1
5442.0,255.4
5444.0,263.4
5445.0,264.35
5447.0,281.1
5448.0,301.5
5450.0,299.0
5451.0,307.5
5453.0,325.5
5454.0,318.25
5456.0,323.25
5457.0,317.75
5459.0,321.75
5460.0,321.0
5462.0,311.75
5463.0,309.5
5465.0,302.85
5466.0,302.4
5468.0,296.4
5469.0,290.6
5471.0,299.1
5472.0,291.35
5474.0,291.0
5475.0,290.6
5477.0,288.25
