year,price
148595.0,40.25
148596.0,40.25
148637.0,40.23
148638.0,40.2299
148679.0,40.22
148680.0,40.22
148721.0,40.17
148722.0,40.17
148763.0,40.21
148764.0,40.21
148805.0,40.26
148806.0,40.27
148847.0,40.29
148848.0,40.29
148889.0,40.28
148890.0,40.28
148931.0,40.28
148932.0,40.29
148973.0,40.26
148974.0,40.25
149015.0,40.21
149016.0,40.22
149057.0,40.14
149058.0,40.13
149099.0,40.13
149100.0,40.13
149141.0,40.09
149142.0,40.08
149183.0,40.01
149184.0,40.01
149225.0,39.99
149226.0,39.99
149267.0,39.98
149268.0,39.99
149309.0,39.96
149310.0,39.97
149351.0,40.04
149352.0,40.03
149393.0,40.0
149394.0,40.0
149435.0,40.08
149436.0,40.08
149477.0,40.07
149478.0,40.07
149519.0,40.04
149520.0,40.03
149561.0,40.02
149562.0,40.02
149603.0,40.04
149604.0,40.04
149645.0,40.06
149646.0,40.06
149687.0,40.18
149688.0,40.1703
149729.0,40.25
149730.0,40.2605
149771.0,40.29
149772.0,40.29
149813.0,40.22
149814.0,40.22
149855.0,40.26
149856.0,40.27
149897.0,40.12
149898.0,40.12
149939.0,40.08
149940.0,40.08
149981.0,40.07
149982.0,40.07
150023.0,40.04
150024.0,40.04
150065.0,40.06
150066.0,40.05
150107.0,40.08
150108.0,40.0685
150149.0,40.09
150150.0,40.09
150191.0,40.12
150192.0,40.12
150233.0,40.11
150234.0,40.11
150275.0,40.17
150276.0,40.16
150317.0,40.17
150318.0,40.14
150359.0,40.22
150360.0,40.22
150401.0,40.35
150402.0,40.35
150443.0,40.44
150444.0,40.44
150485.0,40.4
150486.0,40.41
150527.0,40.45
150528.0,40.45
150569.0,40.45
150570.0,40.45
150611.0,40.32
150612.0,40.33
150653.0,40.31
150654.0,40.3
150695.0,40.26
150696.0,40.26
150737.0,40.3
150738.0,40.28
150779.0,40.31
150780.0,40.31
150821.0,40.32
150822.0,40.32
150863.0,40.39
150864.0,40.39
150905.0,40.27
150906.0,40.26
150947.0,40.28
150948.0,40.28
150989.0,40.29
150990.0,40.29
151031.0,40.19
151032.0,40.2
151073.0,40.13
151074.0,40.13
151115.0,40.12
151116.0,40.12
151157.0,40.06
151158.0,40.06
151199.0,40.13
151200.0,40.13
151241.0,40.08
151242.0,40.07
151283.0,39.96
151284.0,39.95
151325.0,39.85
151326.0,39.83
151367.0,39.83
151368.0,39.83
151409.0,39.82
151410.0,39.8
151451.0,39.83
151452.0,39.85
151493.0,39.82
151494.0,39.82
151535.0,39.9
151536.0,39.9
151577.0,39.93
151578.0,39.92
151619.0,39.81
151620.0,39.8
151661.0,39.94
151662.0,39.92
151703.0,40.0
151704.0,40.02
151745.0,40.05
151746.0,40.03
151787.0,40.05
151788.0,40.05
151829.0,40.03
151830.0,40.03
151871.0,40.0
151872.0,40.01
151913.0,40.05
151914.0,40.05
151955.0,40.04
151956.0,40.05
151997.0,40.04
151998.0,40.04
152039.0,40.08
152040.0,40.09
152081.0,40.15
152082.0,40.17
152123.0,40.21
152124.0,40.21
152165.0,40.15
152166.0,40.15
152207.0,40.19
152208.0,40.19
152249.0,40.11
152250.0,40.09
152291.0,40.04
152292.0,40.06
152333.0,40.01
152334.0,40.015
152375.0,39.99
152376.0,39.99
152417.0,39.92
152418.0,39.92
152459.0,39.94
152460.0,39.91
152501.0,39.91
152502.0,39.91
152543.0,39.86
152544.0,39.86
152585.0,39.8
152586.0,39.8
152627.0,39.724
152628.0,39.76
152669.0,39.77
152670.0,39.77
152711.0,39.77
152712.0,39.77
152753.0,39.71
152754.0,39.71
152795.0,39.72
152796.0,39.72
152837.0,39.71
152838.0,39.72
152879.0,39.77
152880.0,39.79
152921.0,39.72
152922.0,39.72
152963.0,39.73
152964.0,39.73
153005.0,39.72
153006.0,39.7
153047.0,39.72
153048.0,39.72
153089.0,39.72
153090.0,39.73
153131.0,39.72
153132.0,39.71
153173.0,39.67
153174.0,39.67
153215.0,39.6
153216.0,39.59
153257.0,39.66
153258.0,39.66
153299.0,39.6
153300.0,39.6
153341.0,39.51
153342.0,39.51
153383.0,39.5
153384.0,39.5
153425.0,39.501
153426.0,39.5
153467.0,39.55
153468.0,39.54
153509.0,39.55
153510.0,39.57
153551.0,39.56
153552.0,39.57
153593.0,39.56
153594.0,39.57
153635.0,39.54
153636.0,39.54
153677.0,39.51
153678.0,39.51
153719.0,39.59
153720.0,39.6
153761.0,39.58
153762.0,39.58
153803.0,39.61
153804.0,39.61
153845.0,39.63
153846.0,39.66
153887.0,39.65
153888.0,39.65
153929.0,39.62
153930.0,39.61
153971.0,39.68
153972.0,39.68
154013.0,39.74
154014.0,39.74
154055.0,39.69
154056.0,39.7
154097.0,39.6715
154098.0,39.66
154139.0,39.59
154140.0,39.58
154181.0,39.58
154182.0,39.58
154223.0,39.52
154224.0,39.52
154265.0,39.5
154266.0,39.5
154307.0,39.52
154308.0,39.52
154349.0,39.52
154350.0,39.52
154391.0,39.51
154392.0,39.51
154433.0,39.5
154434.0,39.5
154475.0,39.5
154476.0,39.47
154517.0,39.41
154518.0,39.41
154559.0,39.42
154560.0,39.42
154601.0,39.4
154602.0,39.39
154643.0,39.43
154644.0,39.43
154685.0,39.41
154686.0,39.41
154727.0,39.4
154728.0,39.38
154769.0,39.31
154770.0,39.3
154811.0,39.25
154812.0,39.25
154853.0,39.35
154854.0,39.34
154895.0,39.38
154896.0,39.35
154937.0,39.37
154938.0,39.38
154979.0,39.29
154980.0,39.29
155021.0,39.29
155022.0,39.29
155063.0,39.28
155064.0,39.28
155105.0,39.35
155106.0,39.34
155147.0,39.35
155148.0,39.33
155189.0,39.41
155190.0,39.4
155231.0,39.46
155232.0,39.46
155273.0,39.37
155274.0,39.37
155315.0,39.3599
155316.0,39.37
155357.0,39.24
155358.0,39.24
155399.0,39.23
155400.0,39.28
155441.0,39.32
155442.0,39.32
155483.0,39.29
155484.0,39.29
155525.0,39.345
155526.0,39.35
155567.0,39.34
155568.0,39.34
155609.0,39.33
155610.0,39.33
155651.0,39.28
155652.0,39.26
155693.0,39.26
155694.0,39.26
155735.0,39.25
155736.0,39.25
155777.0,39.25
155778.0,39.23
155819.0,39.27
155820.0,39.29
155861.0,39.22
155862.0,39.23
155903.0,39.11
155904.0,39.12
155945.0,39.07
155946.0,39.07
155987.0,39.06
155988.0,39.06
156029.0,39.11
156030.0,39.11
156071.0,39.06
156072.0,39.04
156113.0,39.09
156114.0,39.11
156155.0,39.18
156156.0,39.17
156197.0,39.12
156198.0,39.12
156239.0,39.12
156240.0,39.12
156281.0,39.22
156282.0,39.21
156323.0,39.19
156324.0,39.19
156365.0,39.13
156366.0,39.13
156407.0,39.22
156408.0,39.21
156449.0,39.19
156450.0,39.19
156491.0,39.19
156492.0,39.19
156533.0,39.14
156534.0,39.14
156575.0,39.16
156576.0,39.16
156617.0,39.09
156618.0,39.07
156659.0,39.07
156660.0,39.07
156701.0,39.05
156702.0,39.04
156743.0,39.03
156744.0,39.03
156785.0,39.0
156786.0,39.0
156827.0,39.0
156828.0,39.0
156869.0,38.99
156870.0,38.9825
156911.0,39.05
156912.0,39.05
156953.0,39.07
156954.0,39.07
156995.0,39.13
156996.0,39.13
157037.0,39.04
157038.0,39.05
157079.0,38.99
157080.0,38.99
157121.0,38.96
157122.0,38.95
157163.0,38.95
157164.0,38.96
157205.0,38.895
157206.0,38.89
157247.0,38.95
157248.0,38.96
157289.0,39.0
157290.0,38.98
157331.0,38.95
157332.0,38.94
157373.0,38.94
157374.0,38.96
157415.0,38.9
157416.0,38.9
157457.0,38.93
157458.0,38.93
157499.0,38.95
157500.0,38.97
157541.0,38.97
157542.0,38.97
157583.0,38.96
157584.0,38.96
157625.0,38.94
157626.0,38.94
157667.0,38.97
157668.0,38.97
157709.0,38.87
157710.0,38.86
157751.0,38.94
157752.0,38.95
157793.0,38.92
157794.0,38.9
157835.0,38.89
157836.0,38.87
157877.0,38.8
157878.0,38.81
157919.0,38.8
157920.0,38.8
157961.0,38.7736
157962.0,38.78
158003.0,38.71
158004.0,38.73
158045.0,38.679
158046.0,38.72
158087.0,38.75
158088.0,38.75
158129.0,38.82
158130.0,38.8
158171.0,38.78
158172.0,38.76
158213.0,38.75
158214.0,38.75
158255.0,38.68
158256.0,38.68
158297.0,38.66
158298.0,38.66
158339.0,38.7
158340.0,38.7
158381.0,38.69
158382.0,38.69
158423.0,38.7
158424.0,38.7
158465.0,38.69
158466.0,38.69
158507.0,38.67
158508.0,38.66
158549.0,38.68
158550.0,38.66
158591.0,38.7
158592.0,38.71
158633.0,38.71
158634.0,38.725
158675.0,38.67
158676.0,38.67
158717.0,38.72
158718.0,38.72
158759.0,38.63
158760.0,38.6364
158801.0,38.63
158802.0,38.63
158843.0,38.68
158844.0,38.68
158885.0,38.71
158886.0,38.71
158927.0,38.7
158928.0,38.7
158969.0,38.7
158970.0,38.71
159011.0,38.64
159012.0,38.63
159053.0,38.67
159054.0,38.65
159095.0,38.6
159096.0,38.59
159137.0,38.58
159138.0,38.58
159179.0,38.57
159180.0,38.57
159221.0,38.57
159222.0,38.57
159263.0,38.61
159264.0,38.61
159305.0,38.58
159306.0,38.613
159347.0,38.58
159348.0,38.58
159389.0,38.58
159390.0,38.55
159431.0,38.54
159432.0,38.54
159473.0,38.545
159474.0,38.545
159515.0,38.595
159516.0,38.6
159557.0,38.59
159558.0,38.6
159599.0,38.58
159600.0,38.58
159641.0,38.62
159642.0,38.63
159683.0,38.61
159684.0,38.61
159725.0,38.56
159726.0,38.55
159767.0,38.59
159768.0,38.58
159809.0,38.57
159810.0,38.58
159851.0,38.57
159852.0,38.57
159893.0,38.6
159894.0,38.59
159935.0,38.57
159936.0,38.57
159977.0,38.52
159978.0,38.54
160019.0,38.54
160020.0,38.54
160061.0,38.54
160062.0,38.54
160103.0,38.56
160104.0,38.57
160145.0,38.58
160146.0,38.58
160187.0,38.57
160188.0,38.57
160229.0,38.57
160230.0,38.57
160271.0,38.64
160272.0,38.64
160313.0,38.72
160314.0,38.73
160355.0,38.79
160356.0,38.78
160397.0,38.76
160398.0,38.78
160439.0,38.79
160440.0,38.79
160481.0,38.87
160482.0,38.87
160523.0,38.87
160524.0,38.9
160565.0,38.87
160566.0,38.87
160607.0,38.87
160608.0,38.86
160649.0,38.86
160650.0,38.86
160691.0,38.82
160692.0,38.82
160733.0,38.77
160734.0,38.78
160775.0,38.89
160776.0,38.89
160817.0,38.86
160818.0,38.86
160859.0,38.88
160860.0,38.88
160901.0,38.85
160902.0,38.86
160943.0,38.85
160944.0,38.85
160985.0,38.84
160986.0,38.84
161027.0,38.83
161028.0,38.83
161069.0,38.85
161070.0,38.85
161111.0,38.86
161112.0,38.85
161153.0,38.8
161154.0,38.8
161195.0,38.75
161196.0,38.75
161237.0,38.79
161238.0,38.81
161279.0,38.87
161280.0,38.89
161321.0,38.88
161322.0,38.88
161363.0,38.95
161364.0,38.95
161405.0,39.0
161406.0,39.0
161447.0,38.98
161448.0,38.98
161489.0,39.05
161490.0,39.04
161531.0,39.06
161532.0,39.07
161573.0,39.04
161574.0,39.03
161615.0,39.03
161616.0,39.05
161657.0,39.01
161658.0,39.02
161699.0,39.04
161700.0,39.03
161741.0,38.92
161742.0,38.93
161783.0,38.93
161784.0,38.93
161825.0,38.95
161826.0,38.95
161867.0,38.93
161868.0,38.93
161909.0,38.91
161910.0,38.9
161951.0,38.89
161952.0,38.84
161993.0,38.89
161994.0,38.89
162035.0,38.88
162036.0,38.86
162077.0,38.87
162078.0,38.87
162119.0,38.95
162120.0,38.97
162161.0,38.93
162162.0,38.94
162203.0,38.86
162204.0,38.85
162245.0,38.89
162246.0,38.89
162287.0,38.88
162288.0,38.88
162329.0,38.84
162330.0,38.83
162371.0,38.84
162372.0,38.84
162413.0,38.79
162414.0,38.79
162455.0,38.8
162456.0,38.8
162497.0,38.79
162498.0,38.79
162539.0,38.73
162540.0,38.74
162581.0,38.8
162582.0,38.8
162623.0,38.8
162624.0,38.81
162665.0,38.8
162666.0,38.79
162707.0,38.82
162708.0,38.82
162749.0,38.81
162750.0,38.8
162791.0,38.77
162792.0,38.77
162833.0,38.83
162834.0,38.83
162875.0,38.79
162876.0,38.79
162917.0,38.8236
162918.0,38.82
162959.0,38.81
162960.0,38.81
163001.0,38.8
163002.0,38.81
163043.0,38.82
163044.0,38.82
163085.0,38.82
163086.0,38.83
163127.0,38.83
163128.0,38.82
163169.0,38.76
163170.0,38.74
163211.0,38.73
163212.0,38.73
163253.0,38.67
163254.0,38.67
163295.0,38.67
163296.0,38.67
163337.0,38.6
163338.0,38.62
163379.0,38.59
163380.0,38.58
163421.0,38.59
163422.0,38.59
163463.0,38.6
163464.0,38.6
163505.0,38.62
163506.0,38.62
163547.0,38.61
163548.0,38.61
163589.0,38.63
163590.0,38.61
163631.0,38.6
163632.0,38.6
163673.0,38.65
163674.0,38.65
163715.0,38.73
163716.0,38.74
163757.0,38.78
163758.0,38.78
163799.0,38.75
163800.0,38.779
163841.0,38.66
163842.0,38.65
163883.0,38.7
163884.0,38.68
163925.0,38.72
163926.0,38.71
163967.0,38.73
163968.0,38.73
164009.0,38.75
164010.0,38.74
164051.0,38.82
164052.0,38.82
164093.0,38.83
164094.0,38.83
164135.0,38.89
164136.0,38.92
164177.0,38.92
164178.0,38.92
164219.0,38.99
164220.0,38.99
164261.0,39.01
164262.0,39.01
164303.0,39.13
164304.0,39.12
164345.0,39.11
164346.0,39.11
164387.0,39.1
164388.0,39.1
164429.0,39.1
164430.0,39.1
164471.0,39.1
164472.0,39.1
164513.0,39.1
164514.0,39.1
164555.0,39.13
164556.0,39.11
164597.0,39.11
164598.0,39.1
164639.0,39.1
164640.0,39.1
164681.0,39.05
164682.0,39.06
164723.0,39.05
164724.0,39.05
164765.0,39.06
164766.0,39.06
164807.0,39.07
164808.0,39.07
164849.0,39.15
164850.0,39.15
164891.0,39.19
164892.0,39.19
164933.0,39.19
164934.0,39.18
164975.0,39.15
164976.0,39.15
165017.0,39.15
165018.0,39.15
165059.0,39.14
165060.0,39.14
165101.0,39.11
165102.0,39.12
165143.0,39.13
165144.0,39.13
165185.0,39.14
165186.0,39.14
165227.0,39.11
165228.0,39.11
165269.0,39.15
165270.0,39.15
165311.0,39.14
165312.0,39.15
165353.0,39.14
165354.0,39.15
165395.0,39.15
165396.0,39.15
165437.0,39.11
165438.0,39.1
165479.0,39.1
165480.0,39.11
165521.0,39.17
165522.0,39.17
165563.0,39.17
165564.0,39.19
165605.0,39.2
165606.0,39.2
165647.0,39.15
165648.0,39.19
165689.0,39.1
165690.0,39.11
165731.0,38.25
165732.0,38.24
165773.0,38.31
165774.0,38.31
165815.0,38.2501
165816.0,38.02
165857.0,38.2
165858.0,38.13
165899.0,38.17
165900.0,38.15
165941.0,38.04
165942.0,38.04
165983.0,38.0
165984.0,38.0
166025.0,38.0
166026.0,37.95
166067.0,37.95
166068.0,37.91
166109.0,37.87
166110.0,37.87
166151.0,37.84
166152.0,37.84
166193.0,37.75
166194.0,37.75
166235.0,37.62
166236.0,37.61
166277.0,37.675
166278.0,37.68
166319.0,37.68
166320.0,37.675
166361.0,37.63
166362.0,37.64
166403.0,37.5
166404.0,37.5
166445.0,37.53
166446.0,37.54
166487.0,37.52
166488.0,37.51
166529.0,37.495
166530.0,37.495
166571.0,37.4701
166572.0,37.47
166613.0,37.47
166614.0,37.47
166655.0,37.49
166656.0,37.5
166697.0,37.5
166698.0,37.5
166739.0,37.49
166740.0,37.5
166781.0,37.51
166782.0,37.51
166823.0,37.54
166824.0,37.55
166865.0,37.6201
166866.0,37.65
166907.0,37.69
166908.0,37.69
166949.0,37.79
166950.0,37.79
166991.0,37.86
166992.0,37.85
167033.0,37.8
167034.0,37.8
167075.0,37.81
167076.0,37.81
167117.0,37.75
167118.0,37.75
167159.0,37.74
167160.0,37.7399
167201.0,37.74
167202.0,37.74
167243.0,37.71
167244.0,37.71
167285.0,37.56
167286.0,37.54
167327.0,37.55
167328.0,37.55
167369.0,37.54
167370.0,37.52
167411.0,37.56
167412.0,37.56
167453.0,37.5501
167454.0,37.5799
167495.0,37.575
167496.0,37.59
167537.0,37.56
167538.0,37.56
167579.0,37.7
167580.0,37.61
167621.0,37.74
167622.0,37.73
167663.0,37.66
167664.0,37.68
167705.0,37.65
167706.0,37.65
167747.0,37.6
167748.0,37.61
167789.0,37.62
167790.0,37.62
167831.0,37.7
167832.0,37.7
167873.0,37.65
167874.0,37.66
167915.0,37.7
167916.0,37.69
167957.0,37.69
167958.0,37.69
167999.0,37.66
168000.0,37.66
168041.0,37.57
168042.0,37.57
168083.0,37.58
168084.0,37.6
168125.0,37.63
168126.0,37.63
168167.0,37.6
168168.0,37.6
168209.0,37.6
168210.0,37.6
168251.0,37.56
168252.0,37.56
168293.0,37.45
168294.0,37.45
168335.0,37.47
168336.0,37.47
168377.0,37.47
168378.0,37.47
168419.0,37.43
168420.0,37.43
168461.0,37.43
168462.0,37.43
168503.0,37.42
168504.0,37.41
168545.0,37.34
168546.0,37.34
168587.0,37.39
168588.0,37.42
168629.0,37.32
168630.0,37.31
168671.0,37.34
168672.0,37.34
168713.0,37.31
168714.0,37.32
168755.0,37.25
168756.0,37.27
168797.0,37.25
168798.0,37.25
168839.0,37.21
168840.0,37.21
168881.0,37.23
168882.0,37.23
168923.0,37.291
168924.0,37.291
168965.0,37.18
168966.0,37.18
169007.0,37.17
169008.0,37.15
169049.0,37.18
169050.0,37.18
169091.0,37.14
169092.0,37.14
169133.0,37.15
169134.0,37.15
169175.0,37.1
169176.0,37.11
169217.0,37.1018
169218.0,37.1025
169259.0,37.13
169260.0,37.13
169301.0,37.11
169302.0,37.11
169343.0,37.15
169344.0,37.15
169385.0,37.2
169386.0,37.2
169427.0,37.2
169428.0,37.21
169469.0,37.2
169470.0,37.2
169511.0,37.21
169512.0,37.2
169553.0,37.27
169554.0,37.27
169595.0,37.24
169596.0,37.25
169637.0,37.22
169638.0,37.21
169679.0,37.15
169680.0,37.16
169721.0,37.16
169722.0,37.17
169763.0,37.22
169764.0,37.23
169805.0,37.2
169806.0,37.215
169847.0,37.2
169848.0,37.2
169889.0,37.185
169890.0,37.195
169931.0,37.16
169932.0,37.16
169973.0,37.15
169974.0,37.15
170015.0,37.17
170016.0,37.17
170057.0,37.2
170058.0,37.2
170099.0,37.18
170100.0,37.19
170141.0,37.17
170142.0,37.18
170183.0,37.17
170184.0,37.17
170225.0,37.16
170226.0,37.17
170267.0,37.14
170268.0,37.14
170309.0,37.13
170310.0,37.13
170351.0,37.13
170352.0,37.13
170393.0,37.15
170394.0,37.15
170435.0,37.15
170436.0,37.15
170477.0,37.16
170478.0,37.16
170519.0,37.22
170520.0,37.22
170561.0,37.2
170562.0,37.19
170603.0,37.2
170604.0,37.2
170645.0,37.17
170646.0,37.17
170687.0,37.11
170688.0,37.12
170729.0,37.1
170730.0,37.1
170771.0,37.1
170772.0,37.1
170813.0,37.13
170814.0,37.13
170855.0,37.19
170856.0,37.2
170897.0,37.16
170898.0,37.16
170939.0,37.18
170940.0,37.18
170981.0,37.18
170982.0,37.17
171023.0,37.17
171024.0,37.17
171065.0,37.16
171066.0,37.16
171107.0,37.14
171108.0,37.13
171149.0,37.1
171150.0,37.1
171191.0,37.06
171192.0,37.05
171233.0,37.04
171234.0,37.06
171275.0,37.05
171276.0,37.05
171317.0,37.04
171318.0,37.04
171359.0,37.02
171360.0,37.02
171401.0,37.0
171402.0,37.0
171443.0,37.01
171444.0,37.01
171485.0,37.0
171486.0,37.0
171527.0,37.01
171528.0,37.01
171569.0,37.0
171570.0,37.0
171611.0,37.0
171612.0,37.0
171653.0,36.97
171654.0,36.97
171695.0,36.95
171696.0,36.95
171737.0,36.96
171738.0,36.96
171779.0,36.92
171780.0,36.92
171821.0,36.95
171822.0,36.95
171863.0,36.92
171864.0,36.93
171905.0,36.87
171906.0,36.87
171947.0,36.8
171948.0,36.8
171989.0,36.83
171990.0,36.83
172031.0,36.89
172032.0,36.889
172073.0,36.92
172074.0,36.9146
172115.0,36.96
172116.0,36.96
172157.0,36.91
172158.0,36.92
172199.0,36.85
172200.0,36.85
172241.0,36.8
172242.0,36.82
172283.0,36.78
172284.0,36.76
172325.0,36.76
172326.0,36.76
172367.0,36.74
172368.0,36.74
172409.0,36.74
172410.0,36.74
172451.0,36.71
172452.0,36.71
172493.0,36.77
172494.0,36.77
172535.0,36.72
172536.0,36.71
172577.0,36.67
172578.0,36.67
172619.0,36.67
172620.0,36.67
172661.0,36.67
172662.0,36.67
172703.0,36.69
172704.0,36.68
172745.0,36.7
172746.0,36.7
172787.0,36.76
172788.0,36.76
172829.0,36.83
172830.0,36.83
172871.0,36.84
172872.0,36.84
172913.0,36.76
172914.0,36.76
172955.0,36.74
172956.0,36.74
172997.0,36.7
172998.0,36.7
173039.0,36.65
173040.0,36.65
173081.0,36.63
173082.0,36.63
173123.0,36.61
173124.0,36.63
173165.0,36.62
173166.0,36.62
173207.0,36.6
173208.0,36.6
173249.0,36.58
173250.0,36.57
173291.0,36.57
173292.0,36.56
173333.0,36.57
173334.0,36.57
173375.0,36.57
173376.0,36.58
173417.0,36.57
173418.0,36.57
173459.0,36.56
173460.0,36.56
173501.0,36.57
173502.0,36.56
173543.0,36.57
173544.0,36.58
173585.0,36.55
173586.0,36.56
173627.0,36.535
173628.0,36.54
173669.0,36.56
173670.0,36.54
173711.0,36.59
173712.0,36.59
173753.0,36.6
173754.0,36.6
173795.0,36.62
173796.0,36.62
173837.0,36.64
173838.0,36.64
173879.0,36.63
173880.0,36.63
173921.0,36.67
173922.0,36.67
173963.0,36.7
173964.0,36.68
174005.0,36.66
174006.0,36.66
174047.0,36.64
174048.0,36.65
174089.0,36.64
174090.0,36.62
174131.0,36.6
174132.0,36.58
174173.0,36.57
174174.0,36.57
174215.0,36.58
174216.0,36.58
174257.0,36.57
174258.0,36.57
174299.0,36.56
174300.0,36.57
174341.0,36.54
174342.0,36.54
174383.0,36.54
174384.0,36.54
174425.0,36.57
174426.0,36.57
174467.0,36.58
174468.0,36.59
174509.0,36.6
174510.0,36.6
174551.0,36.61
174552.0,36.61
174593.0,36.63
174594.0,36.64
174635.0,36.65
174636.0,36.65
174677.0,36.62
174678.0,36.62
174719.0,36.61
174720.0,36.61
174761.0,36.6
174762.0,36.6
174803.0,36.58
174804.0,36.58
174845.0,36.61
174846.0,36.61
174887.0,36.57
174888.0,36.57
174929.0,36.6
174930.0,36.6
174971.0,36.57
174972.0,36.57
175013.0,36.57
175014.0,36.565
175055.0,36.62
175056.0,36.62
175097.0,36.61
175098.0,36.62
175139.0,36.63
175140.0,36.63
175181.0,36.65
175182.0,36.65
175223.0,36.65
175224.0,36.65
175265.0,36.7
175266.0,36.7
175307.0,36.66
175308.0,36.66
175349.0,36.62
175350.0,36.62
175391.0,36.65
175392.0,36.65
175433.0,36.62
175434.0,36.61
175475.0,36.57
175476.0,36.579
175517.0,36.58
175518.0,36.58
175559.0,36.6
175560.0,36.6
175601.0,36.69
175602.0,36.69
175643.0,36.64
175644.0,36.65
175685.0,36.69
175686.0,36.7
175727.0,36.68
175728.0,36.68
175769.0,36.62
175770.0,36.61
175811.0,36.65
175812.0,36.65
175853.0,36.66
175854.0,36.66
175895.0,36.73
175896.0,36.73
175937.0,36.73
175938.0,36.73
175979.0,36.765
175980.0,36.765
176021.0,36.81
176022.0,36.81
176063.0,36.79
176064.0,36.79
176105.0,36.75
176106.0,36.75
176147.0,36.63
176148.0,36.65
176189.0,36.59
176190.0,36.59
176231.0,36.6
176232.0,36.61
176273.0,36.65
176274.0,36.65
176315.0,36.65
176316.0,36.65
176357.0,36.65
176358.0,36.65
176399.0,36.68
176400.0,36.68
176441.0,36.74
176442.0,36.73
176483.0,36.68
176484.0,36.68
176525.0,36.63
176526.0,36.63
176567.0,36.57
176568.0,36.57
176609.0,36.54
176610.0,36.54
176651.0,36.54
176652.0,36.55
176693.0,36.53
176694.0,36.53
176735.0,36.52
176736.0,36.54
176777.0,36.56
176778.0,36.56
176819.0,36.52
176820.0,36.52
176861.0,36.53
176862.0,36.53
176903.0,36.5
176904.0,36.5
176945.0,36.5
176946.0,36.51
176987.0,36.5
176988.0,36.5
177029.0,36.47
177030.0,36.47
177071.0,36.46
177072.0,36.46
177113.0,36.49
177114.0,36.47
177155.0,36.45
177156.0,36.47
177197.0,36.51
177198.0,36.51
177239.0,36.52
177240.0,36.51
177281.0,36.56
177282.0,36.56
177323.0,36.56
177324.0,36.56
177365.0,36.52
177366.0,36.51
177407.0,36.48
177408.0,36.48
177449.0,36.44
177450.0,36.44
177491.0,36.43
177492.0,36.43
177533.0,36.48
177534.0,36.48
177575.0,36.46
177576.0,36.46
177617.0,36.54
177618.0,36.52
177659.0,36.47
177660.0,36.46
177701.0,36.48
177702.0,36.48
177743.0,36.47
177744.0,36.47
177785.0,36.44
177786.0,36.44
177827.0,36.41
177828.0,36.41
177869.0,36.47
177870.0,36.49
177911.0,36.54
177912.0,36.54
177953.0,36.52
177954.0,36.52
177995.0,36.51
177996.0,36.52
178037.0,36.62
178038.0,36.62
178079.0,36.64
178080.0,36.64
178121.0,36.67
178122.0,36.67
178163.0,36.77
178164.0,36.77
178205.0,36.86
178206.0,36.85
178247.0,36.8
178248.0,36.81
178289.0,36.78
178290.0,36.78
178331.0,36.82
178332.0,36.82
178373.0,36.88
178374.0,36.87
178415.0,36.77
178416.0,36.8
178457.0,36.65
178458.0,36.65
178499.0,36.63
178500.0,36.62
178541.0,36.61
178542.0,36.61
178583.0,36.68
178584.0,36.68
178625.0,36.68
178626.0,36.66
178667.0,36.71
178668.0,36.74
178709.0,36.62
178710.0,36.62
178751.0,36.54
178752.0,36.54
178793.0,36.61
178794.0,36.6024
178835.0,36.6
178836.0,36.59
178877.0,36.51
178878.0,36.5
178919.0,36.45
178920.0,36.45
178961.0,36.465
178962.0,36.46
179003.0,36.52
179004.0,36.52
179045.0,36.53
179046.0,36.52
179087.0,36.59
179088.0,36.59
179129.0,36.52
179130.0,36.52
179171.0,36.6
179172.0,36.6
179213.0,36.61
179214.0,36.61
179255.0,36.67
179256.0,36.66
179297.0,36.7182
179298.0,36.74
179339.0,36.75
179340.0,36.75
179381.0,36.71
179382.0,36.71
179423.0,36.75
179424.0,36.75
179465.0,36.8
179466.0,36.79
179507.0,36.74
179508.0,36.74
179549.0,36.74
179550.0,36.74
179591.0,36.72
179592.0,36.72
179633.0,36.63
179634.0,36.63
179675.0,36.6
179676.0,36.5946
179717.0,36.62
179718.0,36.62
179759.0,36.56
179760.0,36.55
179801.0,36.52
179802.0,36.51
179843.0,36.55
179844.0,36.55
179885.0,36.69
179886.0,36.67
179927.0,36.68
179928.0,36.68
179969.0,36.65
179970.0,36.65
180011.0,36.65
180012.0,36.65
180053.0,36.65
180054.0,36.65
180095.0,36.58
180096.0,36.57
180137.0,36.51
180138.0,36.51
180179.0,36.49
180180.0,36.49
180221.0,36.49
180222.0,36.49
180263.0,36.49
180264.0,36.49
180305.0,36.481
180306.0,36.485
180347.0,36.49
180348.0,36.49
180389.0,36.475
180390.0,36.475
180431.0,36.47
180432.0,36.47
180473.0,36.47
180474.0,36.465
180515.0,36.47
180516.0,36.465
180557.0,36.41
180558.0,36.4
180599.0,36.355
180600.0,36.355
180641.0,36.33
180642.0,36.31
180683.0,36.31
180684.0,36.3
180725.0,36.34
180726.0,36.35
180767.0,36.34
180768.0,36.34
180809.0,36.28
180810.0,36.28
180851.0,36.32
180852.0,36.32
180893.0,36.33
180894.0,36.33
180935.0,36.39
180936.0,36.39
180977.0,36.46
180978.0,36.44
181019.0,36.41
181020.0,36.41
181061.0,36.36
181062.0,36.36
181103.0,36.4666
181104.0,36.45
181145.0,36.5
181146.0,36.5
