SNo,Confirmed
107770,146
107771,2262
107772,66700
107773,9779
107774,45887
107775,2773
107776,28654
107777,7525
107778,10843
107779,9326
107780,3888
107781,3668
107782,3037
107783,5441
107784,35413
107785,211061
107786,111495
107787,148333
107788,4260
107789,146696
107790,9029
107791,8454
107792,134619
107793,84508
107794,33521
107795,31260
107796,1069
107797,835
107798,10354
107799,55
107800,4859
107801,18536
107802,28665
107803,36279
107804,6209
107805,72143
107806,97533
107807,10098
107808,3314
107809,18
107810,64244
107811,1145
107812,7357
107813,1819
107814,10936
107815,97376
107816,0
107817,2510
107818,9570
107819,22782
107820,64519
107821,151392
107822,234813
107823,7867
107824,10073
107825,59620
107826,45855
107827,18391
107828,7459
107829,3218
107830,6277
107831,2317
107832,240
107833,21
107834,2
107835,38651
107836,10
107837,4208
107838,7925
107839,4892
107840,9500
107841,430
107842,20127
107843,14832
107844,194176
107845,23335
107846,874754
107847,13371
107848,2725
107849,1676
107850,4207
107851,22039
107852,74386
107853,591
107854,379
107855,831
107856,937
107857,203
107858,467
107859,137
107860,503
107861,665
107862,5032
107863,2009
107864,17124
107865,131404
107866,530
107867,5061
107868,6300
107869,22716
107870,2439
107871,465
107872,126592
107873,15834
107874,256
107875,13258
107876,23294
107877,12824
107878,2187
107879,26527
107880,29745
107881,9953
107882,26270
107883,7012
107884,486052
107885,11051
107886,230
107887,6761
107888,152602
107889,168237
107890,8075
107891,673462
107892,3722
107893,233
107894,1
107895,6762
107896,57897
107897,323
107898,146
107899,22454
107900,9117
107901,6203
107902,12738
107903,22
107904,408
107905,17811
107906,9542
107907,6067
107908,638
107909,5635
107910,8257
107911,7049
107912,14599
107913,3648
107914,13057
107915,1992
107916,55
107917,1979
107918,0
107919,8
107920,0
107921,673
107922,0
107923,0
107924,0
107925,3838
107926,56019
107927,6165
107928,292029
107929,28266
107930,1254
107931,52085
107932,24605
107933,1219
107934,876
107935,1865
107936,2798
107937,19130
107938,512
107939,24356
107940,30326
107941,1661
107942,222
107943,19767
107944,4606
107945,1201
107946,130525
107947,6614
107948,13087
107949,3744
107950,6092
107951,15192
107952,235
107953,18931
107954,79880
107955,193175
107956,12016
107957,659
107958,84881
107959,4199
107960,902
107961,78
107962,193
107963,13894
107964,179
107965,7629
107966,16189
107967,15
107968,201
107969,4967
107970,6092
107971,8359
107972,2081
107973,1101
107974,1278
107975,3938
107976,22016
107977,38606
107978,11021
107979,47752
107980,1344
107981,3279
107982,95
107983,535705
107984,45503
107985,31827
107986,38037
107987,2814
107988,58839
107989,334762
107990,180
107991,73784
107992,91537
107993,1435
107994,2242
107995,241
107996,125172
107997,22834
107998,2252
107999,145
108000,17799
108001,1499
108002,2422
108003,469
108004,4651
108005,274
108006,20009
108007,4749
108008,1081
108009,456
108010,4928
108011,10361
108012,53969
108013,13107
108014,4593
108015,1520
108016,33860
108017,19216
108018,712
108019,5394
108020,24
108021,102232
108022,114732
108023,100708
108024,26773
108025,4996
108026,361
108027,2632
108028,5025
108029,63367
108030,32
108031,8512
108032,383854
108033,8643
108034,3362
108035,1917
108036,45388
108037,12734
108038,24
108039,81009
108040,9979
108041,2275
108042,1763
108043,8429
108044,12
108045,66049
108046,10909
108047,2161
108048,210940
108049,397801
108050,282672
108051,30571
108052,150326
108053,18916
108054,3511
108055,2945
108056,135589
108057,35793
108058,0
108059,14496
108060,93475
108061,44761
108062,23
108063,1459
108064,22983
108065,1245
108066,1315
108067,21908
108068,109
108069,3238
108070,7088
108071,9
108072,15669
108073,5669
108074,9810
108075,8990
108076,2912
108077,2247
108078,7266
108079,361
108080,42183
108081,168
108082,311
108083,6385
108084,82197
108085,4918
108086,9437
108087,51919
108088,1795
108089,4818
108090,1178
108091,56017
108092,15555
108093,12003
108094,88337
108095,100330
108096,508
108097,26512
108098,252964
108099,73047
108100,62813
108101,121287
108102,101075
108103,4534
108104,17
108105,27
108106,64
108107,0
108108,722
108109,906
108110,324407
108111,14193
108112,32228
108113,138
108114,2087
108115,57315
108116,5252
108117,3497
108118,3376
108119,646398
108120,22055
108121,2568
108122,3169
108123,13516
108124,4529
108125,46239
108126,3476
108127,498
108128,8977
108129,509
108130,3461
108131,27
108132,1548
108133,2825
108134,6259
108135,288126
108136,4377
108137,77842
108138,1773
108139,46160
108140,58663
108141,1060
108142,29256
108143,2007
108144,13323
108145,7479
108146,3967
108147,26004
108148,3609
108149,6246
108150,4842
108151,50
108152,136107
108153,81440
108154,6151
108155,15415
108156,12405
108157,2422
108158,45665
108159,126423
108160,2721
108161,12119
108162,3731
108163,19857
108164,40125
108165,3494
108166,547686
108167,3
108168,991
108169,93727
108170,18934
108171,35
108172,3718
108173,29665
108174,1196
108175,5758
108176,36590
108177,7187
108178,207523
108179,67911
108180,11574
108181,2898
108182,5825
108183,138339
108184,6168
108185,3828
108186,6163
108187,65631
108188,113
108189,9453
108190,143
108191,2389
108192,44896
108193,279509
108194,18157
108195,8755
108196,10729
108197,13401
108198,8131
108199,605
108200,61344
108201,935
108202,7832
108203,12215
108204,177
108205,155445
108206,19866
108207,616
108208,26786
108209,25
108210,5034
108211,4020
108212,2120
108213,6962
108214,63
108215,8571
108216,5748
108217,30866
108218,17054
108219,1683
108220,3805
108221,756997
108222,29229
108223,8900
108224,5761
108225,10133
108226,5372
108227,236313
108228,7239
108229,1432
108230,29130
108231,34087
108232,122320
108233,7012
108234,208
108235,225878
108236,14983
108237,376
108238,7292
108239,633
108240,2333
108241,14384
108242,2294
108243,2574
108244,11847
108245,58643
108246,6358
108247,3339
108248,8841
108249,3853
108250,584
108251,177
108252,8096
108253,109806
108254,23743
108255,4131
108256,60482
108257,54326
108258,10885
108259,21892
108260,3010
108261,27775
108262,135
108263,17568
108264,2695
108265,11842
108266,2252
108267,18559
108268,209748
108269,0
108270,49
108271,14493
108272,174549
108273,3093
108274,1942
108275,637
108276,7493
108277,114
108278,33225
108279,312276
108280,118813
108281,6643
108282,13
108283,416
108284,1516
108285,658381
108286,9494
108287,953
108288,875
108289,4073
108290,388
108291,244
108292,4922
108293,200
108294,17179
108295,170
108296,3250
108297,8120
108298,290781
108299,323
108300,574
108301,3164
108302,23445
108303,160769
108304,321
108305,13
108306,103
108307,14
108308,719
108309,2287
108310,340
108311,1863
108312,35911
108313,1776
108314,257
108315,442
108316,16252
108317,147
108318,110809
108319,518
108320,171
108321,2290
108322,6772
108323,88332
108324,10459
108325,365
108326,948
108327,1276
108328,16603
108329,11298
108330,8784
108331,461
108332,1855
108333,4925
108334,5410
108335,13674
108336,68139
108337,7386
108338,1019
108339,2446
108340,606
108341,23476
108342,34950
108343,259879
108344,103505
108345,4773
108346,261
108347,73399
108348,17615
108349,724
108350,15862
108351,337
108352,10953
108353,7842
108354,23
108355,22843
108356,50712
108357,1218
108358,705
108359,59040
108360,665
108361,935
108362,157
108363,5098
108364,16716
108365,6864
108366,88
108367,372
108368,3685
108369,899
108370,5159
108371,8361
108372,4026
108373,5825
108374,48333
108375,5777
108376,3413
108377,440411
108378,7399
108379,55704
108380,102254
108381,10782
108382,3708
108383,20430
108384,12112
108385,576
108386,3695
108387,36862
108388,16523
108389,6648
108390,7255
108391,885
108392,137
108393,6942
108394,3952
108395,12195
108396,18038
108397,1477
108398,563
108399,3253
108400,7443
108401,1609
108402,6438
108403,24461
108404,6528
108405,3228
108406,0
108407,23395
108408,12825
108409,7192
108410,264
108411,11662
108412,331544
108413,5685
108414,5456
108415,102805
108416,16906
108417,7372
108418,1305
108419,156174
108420,532
108421,16626
108422,46
108423,83619
108424,6665
108425,160221
108426,2241
108427,4910
108428,13607
108429,1015681
108430,4792
108431,7579
108432,1393
108433,161994
108434,7484
108435,4444
108436,939
108437,114724
108438,123986
108439,103929
108440,58304
108441,13139
108442,3374
108443,1054
108444,3447
108445,577
108446,12098
108447,279129
108448,72941
108449,122251
108450,17285
108451,454
108452,246149
108453,82716
108454,89175
108455,102480
108456,290
108457,361
108458,1379
108459,559
108460,8785
108461,13
108462,10077
108463,5808
108464,5509
108465,269777
108466,70008
108467,10220
108468,13560
108469,1851
108470,4946
108471,295
108472,234
108473,544
108474,15871
108475,12232
108476,5402
108477,37851
108478,322
108479,72806
108480,193
108481,26
108482,7620
108483,199985
108484,26563
108485,4157
108486,445102
108487,270
108488,17689
108489,147
108490,75
108491,29342
108492,13126
108493,14802
108494,61505
108495,1672
108496,13429
108497,182286
108498,14684
108499,5191
108500,8123
108501,59
108502,33
108503,5
108504,1086
108505,4609
108506,11994
108507,5362
108508,32965
108509,0
108510,14449
108511,14676
108512,9157
108513,143117
108514,135326
108515,158
108516,146
108517,2272
108518,67642
108519,9830
108520,46118
108521,2783
108522,28865
108523,7575
108524,10938
108525,9444
108526,3898
108527,3701
108528,3063
108529,5470
108530,36095
108531,212428
108532,112018
108533,150668
108534,4316
108535,147703
108536,9121
108537,8511
108538,135643
108539,85225
108540,33578
108541,31579
108542,1130
108543,842
108544,10422
108545,55
108546,4877
108547,19026
108548,28820
108549,36581
108550,6291
108551,74616
108552,97602
108553,10257
108554,3334
108555,18
108556,64463
108557,1149
108558,7479
108559,1863
108560,10983
108561,99036
108562,0
108563,2623
108564,9634
108565,22905
108566,64878
108567,153475
108568,240453
108569,8062
108570,10217
108571,60038
108572,46102
108573,18549
108574,7490
108575,3222
108576,6343
108577,2333
108578,242
108579,21
108580,2
108581,38867
108582,10
108583,4233
108584,7992
108585,4931
108586,9607
108587,431
108588,20344
108589,14999
108590,195701
108591,23769
108592,882809
108593,13472
108594,2790
108595,1688
108596,4207
108597,22214
108598,74645
108599,607
108600,380
108601,831
108602,939
108603,203
108604,468
108605,137
108606,504
108607,665
108608,5136
108609,2026
108610,17211
108611,131675
108612,531
108613,5106
108614,6310
108615,22873
108616,2441
108617,466
108618,129046
108619,16117
108620,256
108621,13391
108622,23346
108623,12985
108624,2229
108625,26660
108626,29814
108627,10120
108628,26507
108629,7039
108630,491571
108631,11091
108632,230
108633,6787
108634,154880
108635,169859
108636,8377
108637,679032
108638,3745
108639,233
108640,1
108641,6843
108642,58655
108643,328
108644,146
108645,22641
108646,9333
108647,6264
108648,12885
108649,22
108650,408
108651,18281
108652,9569
108653,6124
108654,641
108655,5656
108656,8310
108657,7073
108658,14760
108659,3712
108660,13166
108661,2009
108662,54
108663,2033
108664,0
108665,8
108666,0
108667,678
108668,0
108669,0
108670,0
108671,3844
108672,56675
108673,6262
108674,299045
108675,29221
108676,1257
108677,52559
108678,24788
108679,1220
108680,877
108681,1868
108682,2805
108683,19224
108684,519
108685,24529
108686,30504
108687,1668
108688,223
108689,19800
108690,4690
108691,1201
108692,131640
108693,6647
108694,13183
108695,3784
108696,6161
108697,15303
108698,236
108699,19064
108700,80374
108701,196332
108702,12177
108703,659
108704,86250
108705,4264
108706,902
108707,78
108708,194
108709,13944
108710,179
108711,7678
108712,16372
108713,15
108714,201
108715,5015
108716,6176
108717,8453
108718,2136
108719,1115
108720,1278
108721,4055
108722,22545
108723,38641
108724,11185
108725,48007
108726,1344
108727,3335
108728,95
108729,546481
108730,45675
108731,32696
108732,38172
108733,2928
108734,59586
108735,336044
108736,180
108737,73975
108738,92478
108739,1458
108740,2242
108741,244
108742,125982
108743,23138
108744,2252
108745,145
108746,17891
108747,1514
108748,2796
108749,471
108750,4711
108751,275
108752,20009
108753,4749
108754,1083
108755,456
108756,4928
108757,10385
108758,55454
108759,13368
108760,4653
108761,1523
108762,35401
108763,19557
108764,712
108765,5394
108766,24
108767,103092
108768,116451
108769,100856
108770,26851
108771,4996
108772,361
108773,2655
108774,5050
108775,63888
108776,32
108777,8557
108778,394270
108779,8643
108780,3376
108781,2075
108782,45434
108783,13036
108784,24
108785,81658
108786,10020
108787,2275
108788,1812
108789,8457
108790,12
108791,67136
108792,11825
108793,2162
108794,214746
108795,399940
108796,286778
108797,30730
108798,153045
108799,18916
108800,3623
108801,3062
108802,135964
108803,35969
108804,0
108805,14566
108806,94211
108807,44828
108808,23
108809,1464
108810,23669
108811,1245
108812,1316
108813,22348
108814,111
108815,3291
108816,7159
108817,9
108818,15737
108819,5678
108820,9868
108821,9052
108822,2916
108823,2274
108824,7274
108825,361
108826,42714
108827,169
108828,311
108829,6530
108830,84435
108831,5040
108832,9604
108833,53120
108834,1797
108835,4818
108836,1178
108837,56177
108838,15694
108839,12079
108840,88337
108841,101041
108842,508
108843,27324
108844,257863
108845,73650
108846,63310
108847,121523
108848,102386
108849,4565
108850,17
108851,27
108852,64
108853,0
108854,722
108855,906
108856,325050
108857,14237
108858,32300
108859,139
108860,2096
108861,57357
108862,5453
108863,3603
108864,3376
108865,648214
108866,22176
108867,2578
108868,3195
108869,13532
108870,4579
108871,46704
108872,3506
108873,498
108874,9014
108875,509
108876,3466
108877,27
108878,1555
108879,2993
108880,6635
108881,289635
108882,4703
108883,78849
108884,1780
108885,46721
108886,59630
108887,1060
108888,29906
108889,2009
108890,13466
108891,7508
108892,3978
108893,26148
108894,3630
108895,6331
108896,4871
108897,50
108898,137166
108899,82028
108900,6254
108901,15415
108902,12466
108903,2477
108904,45789
108905,126939
108906,2725
108907,12238
108908,3761
108909,20046
108910,40125
108911,3521
108912,557587
108913,3
108914,991
108915,94447
108916,18996
108917,35
108918,3827
108919,29665
108920,1264
108921,5830
108922,36877
108923,7227
108924,208128
108925,69710
108926,11657
108927,2994
108928,5975
108929,140471
108930,6218
108931,3828
108932,6207
108933,65726
108934,113
108935,9665
108936,144
108937,2400
108938,44903
108939,281665
108940,18299
108941,8871
108942,10729
108943,13483
108944,8161
108945,610
108946,61689
108947,935
108948,7874
108949,12253
108950,177
108951,156703
108952,20105
108953,616
108954,26842
108955,25
108956,5123
108957,4029
108958,2120
108959,6962
108960,66
108961,8606
108962,5796
108963,30866
108964,17270
108965,1701
108966,3884
108967,760938
108968,29523
108969,9003
108970,5772
108971,10133
108972,5372
108973,238334
108974,7249
108975,1509
108976,29130
108977,34087
108978,122320
108979,7186
108980,208
108981,227075
108982,15319
108983,376
108984,7542
108985,633
108986,2337
108987,14453
108988,2384
108989,2654
108990,11988
108991,61763
108992,6373
108993,3385
108994,8945
108995,3859
108996,584
108997,178
108998,8121
108999,110809
109000,23906
109001,4160
109002,60896
109003,54326
109004,11001
109005,22024
109006,3080
109007,28190
109008,145
109009,17798
109010,2725
109011,11925
109012,2252
109013,18726
109014,214069
109015,0
109016,49
109017,14493
109018,175646
109019,3176
109020,2026
109021,642
109022,7628
109023,114
109024,33363
109025,315284
109026,119354
109027,6643
109028,13
109029,418
109030,1538
109031,661571
109032,9521
109033,953
109034,880
109035,4112
109036,388
109037,244
109038,4936
109039,204
109040,17179
109041,170
109042,3250
109043,8229
109044,292905
109045,327
109046,580
109047,3196
109048,24185
109049,162554
109050,321
109051,13
109052,103
109053,14
109054,753
109055,3080
109056,342
109057,1891
109058,36391
109059,1777
109060,258
109061,457
109062,16354
109063,147
109064,112174
109065,541
109066,171
109067,2290
109068,6813
109069,91115
109070,10588
109071,365
109072,948
109073,1277
109074,16714
109075,11364
109076,9229
109077,463
109078,1862
109079,4938
109080,5517
109081,13884
109082,68139
109083,7635
109084,1019
109085,2466
109086,609
109087,23771
109088,35167
109089,261999
109090,104561
109091,4814
109092,261
109093,74205
109094,17691
109095,730
109096,15901
109097,337
109098,11083
109099,7883
109100,23
109101,22997
109102,52410
109103,1218
109104,712
109105,60460
109106,665
109107,935
109108,157
109109,5098
109110,16864
109111,6901
109112,90
109113,372
109114,3712
109115,899
109116,5247
109117,8396
109118,4053
109119,5893
109120,48621
109121,5840
109122,3441
109123,449551
109124,7492
109125,56415
109126,105139
109127,10854
109128,3741
109129,20505
109130,12404
109131,596
109132,3850
109133,36942
109134,16951
109135,6750
109136,7321
109137,892
109138,137
109139,7003
109140,3999
109141,12285
109142,18139
109143,1477
109144,567
109145,3282
109146,7479
109147,1616
109148,6510
109149,24727
109150,6528
109151,3294
109152,0
109153,23570
109154,12980
109155,7228
109156,264
109157,11774
109158,333875
109159,5722
109160,5488
109161,103074
109162,17022
109163,7454
109164,1344
109165,156174
109166,562
109167,16774
109168,46
109169,85966
109170,6756
109171,160221
109172,2275
109173,5171
109174,13779
109175,1037765
109176,4834
109177,7731
109178,1410
109179,162476
109180,7511
109181,4465
109182,939
109183,115533
109184,124540
109185,104671
109186,58671
109187,13295
109188,3374
109189,1055
109190,3615
109191,577
109192,12333
109193,279672
109194,73353
109195,123058
109196,17474
109197,456
109198,250190
109199,83588
109200,89620
109201,104531
109202,302
109203,363
109204,1414
109205,562
109206,8925
109207,13
109208,10294
109209,5838
109210,5533
109211,270447
109212,70178
109213,10220
109214,13628
109215,1929
109216,5064
109217,295
109218,235
109219,545
109220,15997
109221,12232
109222,5454
109223,38120
109224,323
109225,73220
109226,193
109227,26
109228,7652
109229,200464
109230,26661
109231,4166
109232,446028
109233,271
109234,17826
109235,148
109236,75
109237,29498
109238,13238
109239,15114
109240,61820
109241,1672
109242,13525
109243,183738
109244,15151
109245,5220
109246,8227
109247,60
109248,33
109249,5
109250,1086
109251,4635
109252,12044
109253,5448
109254,33510
109255,0
109256,14599
109257,14726
109258,9382
109259,146894
109260,136568
109261,158
109262,146
109263,2283
109264,68659
109265,9885
109266,46323
109267,2783
109268,29156
109269,7624
109270,11034
109271,9527
109272,3898
109273,3718
109274,3088
109275,5492
109276,36095
109277,213655
109278,112706
109279,152913
109280,4369
109281,148635
109282,9211
109283,8570
109284,136413
109285,86085
109286,33671
109287,31915
109288,1161
109289,850
109290,10493
109291,55
109292,4915
109293,19445
109294,29046
109295,37092
109296,6367
109297,77057
109298,97679
109299,10394
109300,3348
109301,18
109302,64707
109303,1149
109304,7626
109305,2009
109306,11055
109307,100705
109308,0
109309,2723
109310,9707
109311,22905
109312,65045
109313,156264
109314,240776
109315,8237
109316,10369
109317,60362
109318,46348
109319,18708
109320,7523
109321,3225
109322,6351
109323,2333
109324,242
109325,21
109326,2
109327,39070
109328,11
109329,4270
109330,8061
109331,4968
109332,9713
109333,482
109334,20585
109335,15159
109336,197064
109337,24215
109338,890690
109339,13573
109340,2841
109341,1709
109342,4218
109343,22435
109344,74765
109345,619
109346,381
109347,831
109348,942
109349,203
109350,471
109351,137
109352,504
109353,665
109354,5180
109355,2055
109356,17289
109357,131880
109358,533
109359,5106
109360,6323
109361,23057
109362,2441
109363,466
109364,129978
109365,16437
109366,256
109367,13526
109368,23346
109369,13078
109370,2323
109371,26788
109372,29911
109373,10236
109374,26778
109375,7067
109376,497066
109377,11132
109378,230
109379,6812
109380,157096
109381,170891
109382,8657
109383,681899
109384,3765
109385,234
109386,1
109387,6845
109388,59395
109389,338
109390,147
109391,22867
109392,9502
109393,6319
109394,13023
109395,31
109396,408
109397,18910
109398,9595
109399,6225
109400,641
109401,5680
109402,8360
109403,7099
109404,14848
109405,3773
109406,13276
109407,2042
109408,55
109409,1996
109410,0
109411,8
109412,0
109413,701
109414,0
109415,0
109416,0
109417,3844
109418,57247
109419,6372
109420,305831
109421,30336
109422,1258
109423,53033
109424,24986
109425,1220
109426,877
109427,1868
109428,2805
109429,19224
109430,578
109431,24667
109432,30788
109433,1677
109434,223
109435,19835
109436,4756
109437,1211
109438,132868
109439,6679
109440,13280
109441,3823
109442,6224
109443,15418
109444,236
109445,19228
109446,80738
109447,199493
109448,12528
109449,659
109450,87603
109451,4297
109452,902
109453,78
109454,194
109455,13992
109456,179
109457,7722
109458,16453
109459,15
109460,201
109461,5066
109462,6290
109463,8532
109464,2242
109465,1125
109466,1280
109467,4194
109468,22980
109469,38716
109470,11353
109471,48254
109472,1344
109473,3388
109474,95
109475,555537
109476,45862
109477,33159
109478,38327
109479,2928
109480,60307
109481,337520
109482,181
109483,74173
109484,93455
109485,1480
109486,2267
109487,245
109488,126791
109489,23465
109490,2252
109491,145
109492,17918
109493,1707
109494,3015
109495,472
109496,4813
109497,275
109498,20167
109499,4749
109500,1084
109501,456
109502,4928
109503,10390
109504,55454
109505,13533
109506,4684
109507,1526
109508,36188
109509,19890
109510,712
109511,5395
109512,24
109513,103660
109514,118594
109515,101009
109516,26928
109517,4996
109518,361
109519,2676
109520,5075
109521,64301
109522,32
109523,8580
109524,400533
109525,8643
109526,3405
109527,2227
109528,45434
109529,13240
109530,24
109531,81909
109532,10045
109533,2275
109534,1853
109535,8457
109536,12
109537,67789
109538,12309
109539,2165
109540,218382
109541,402029
109542,290309
109543,30985
109544,156220
109545,19013
109546,3771
109547,3314
109548,136384
109549,36157
109550,0
109551,14637
109552,94764
109553,44881
109554,23
109555,1474
109556,24310
109557,1245
109558,1319
109559,22781
109560,111
109561,3330
109562,7159
109563,9
109564,15757
109565,5690
109566,9915
109567,9173
109568,2924
109569,2352
109570,7276
109571,361
109572,42978
109573,171
109574,311
109575,6712
109576,86686
109577,5269
109578,9719
109579,54159
109580,1798
109581,4818
109582,1180
109583,56256
109584,15791
109585,12154
109586,89746
109587,101745
109588,510
109589,27817
109590,261216
109591,74152
109592,63983
109593,121740
109594,103495
109595,4591
109596,17
109597,27
109598,64
109599,0
109600,722
109601,906
109602,325651
109603,14280
109604,32408
109605,139
109606,2109
109607,57406
109608,5532
109609,3702
109610,3389
109611,649793
109612,22285
109613,2578
109614,3234
109615,13532
109616,4582
109617,47179
109618,3540
109619,498
109620,9049
109621,509
109622,3473
109623,27
109624,1572
109625,3042
109626,6635
109627,291162
109628,4799
109629,79489
109630,1808
109631,47287
109632,60540
109633,1063
109634,30574
109635,2011
109636,13539
109637,7526
109638,4015
109639,26166
109640,3650
109641,6392
109642,4904
109643,50
109644,137861
109645,82230
109646,6315
109647,15415
109648,12528
109649,2514
109650,45853
109651,127132
109652,2725
109653,12267
109654,3789
109655,20188
109656,40125
109657,3546
109658,567123
109659,3
109660,991
109661,95642
109662,19051
109663,35
109664,3878
109665,29665
109666,1304
109667,5916
109668,37378
109669,7281
109670,208512
109671,70219
109672,11753
109673,3046
109674,6121
109675,141763
109676,6263
109677,3828
109678,6253
109679,65787
109680,113
109681,9729
109682,154
109683,2421
109684,45247
109685,282517
109686,18328
109687,8946
109688,10729
109689,13595
109690,8193
109691,613
109692,61705
109693,935
109694,7919
109695,12268
109696,177
109697,158285
109698,20349
109699,616
109700,27158
109701,25
109702,5246
109703,4031
109704,2130
109705,6962
109706,66
109707,8645
109708,5844
109709,30866
109710,17367
109711,1715
109712,4010
109713,763711
109714,29757
109715,9125
109716,5795
109717,10133
109718,5372
109719,240287
109720,7308
109721,1536
109722,29130
109723,34087
109724,122320
109725,7283
109726,208
109727,227449
109728,15745
109729,376
109730,7991
109731,633
109732,2341
109733,14514
109734,2495
109735,2714
109736,12117
109737,63991
109738,6380
109739,3405
109740,8981
109741,3864
109742,584
109743,179
109744,8145
109745,111443
109746,24043
109747,4188
109748,61313
109749,54326
109750,11095
109751,22102
109752,3149
109753,28519
109754,157
109755,18168
109756,2745
109757,12008
109758,2252
109759,18849
109760,218304
109761,0
109762,49
109763,14592
109764,176837
109765,3262
109766,2095
109767,650
109768,7723
109769,114
109770,33504
109771,318121
109772,119548
109773,6643
109774,13
109775,423
109776,1561
109777,663994
109778,9521
109779,953
109780,890
109781,4157
109782,390
109783,244
109784,4945
109785,208
109786,17179
109787,170
109788,3250
109789,8301
109790,294314
109791,330
109792,592
109793,3227
109794,24592
109795,163098
109796,321
109797,13
109798,103
109799,14
109800,775
109801,3080
109802,348
109803,1891
109804,36646
109805,1778
109806,258
109807,474
109808,16454
109809,147
109810,113500
109811,547
109812,171
109813,2290
109814,6824
109815,93641
109816,10700
109817,365
109818,948
109819,1277
109820,16808
109821,11436
109822,9555
109823,465
109824,1865
109825,4957
109826,5557
109827,13937
109828,68139
109829,7864
109830,1019
109831,2481
109832,612
109833,23893
109834,35279
109835,263459
109836,105804
109837,4859
109838,261
109839,74676
109840,17760
109841,730
109842,15941
109843,337
109844,11215
109845,7925
109846,23
109847,23221
109848,54096
109849,1218
109850,718
109851,61474
109852,665
109853,935
109854,157
109855,5098
109856,17084
109857,6941
109858,90
109859,372
109860,3744
109861,899
109862,5315
109863,8433
109864,4078
109865,5946
109866,48721
109867,5899
109868,3461
109869,459445
109870,7589
109871,56945
109872,108278
109873,10923
109874,3774
109875,20583
109876,12584
109877,628
109878,3968
109879,36992
109880,17261
109881,6849
109882,7383
109883,904
109884,137
109885,7061
109886,4046
109887,12377
109888,18242
109889,1477
109890,568
109891,3310
109892,7506
109893,1624
109894,6640
109895,24919
109896,6528
109897,3345
109898,0
109899,23669
109900,13123
109901,7265
109902,264
109903,11852
109904,336670
109905,5760
109906,5518
109907,103339
109908,17051
109909,7519
109910,1391
109911,157455
109912,586
109913,16914
109914,46
109915,88247
109916,6935
109917,160221
109918,2308
109919,5405
109920,13842
109921,1060308
109922,4863
109923,7875
109924,1428
109925,162583
109926,7550
109927,4484
109928,939
109929,116110
109930,124826
109931,104913
109932,59077
109933,13478
109934,3374
109935,1055
109936,3724
109937,577
109938,12592
109939,280152
109940,74067
109941,123058
109942,17614
109943,459
109944,252263
109945,84311
109946,89874
109947,106244
109948,310
109949,363
109950,1428
109951,565
109952,9021
109953,13
109954,10624
109955,5870
109956,5533
109957,271097
109958,70344
109959,10220
109960,13695
109961,1953
109962,5083
109963,295
109964,235
109965,545
109966,16089
109967,12232
109968,5486
109969,38188
109970,323
109971,73537
109972,193
109973,26
109974,7696
109975,200795
109976,26761
109977,4170
109978,446862
109979,271
109980,17893
109981,149
109982,75
109983,29657
109984,13357
109985,15440
109986,62079
109987,1672
109988,13652
109989,184936
109990,15577
109991,5250
109992,8314
109993,60
109994,33
109995,5
109996,1086
109997,4661
109998,12093
109999,5551
110000,33926
110001,0
110002,14723
110003,14903
110004,9482
110005,150807
110006,137405
110007,158
110008,146
110009,2293
110010,69354
110011,9930
110012,46485
110013,2783
110014,29337
110015,7675
110016,11130
110017,9604
110018,3898
110019,3749
110020,3128
110021,5501
110022,36095
110023,214376
110024,112961
110025,154171
110026,4399
110027,148635
110028,9296
110029,8627
110030,136672
110031,86396
110032,33753
110033,32091
110034,1195
110035,852
110036,10564
110037,55
110038,4947
110039,19833
110040,29129
110041,37380
110042,6449
110043,79679
110044,97760
110045,10528
110046,3362
110047,18
110048,64986
110049,1149
110050,7669
110051,2066
110052,11118
110053,102408
110054,0
110055,2805
110056,9754
110057,22905
110058,65300
110059,156903
110060,242491
110061,8424
110062,10469
110063,60484
110064,46478
110065,18870
110066,7552
110067,3243
110068,6365
110069,2337
110070,242
110071,21
110072,2
110073,39276
110074,11
110075,4292
110076,8129
110077,5008
110078,9824
110079,586
110080,20756
110081,15233
110082,197745
110083,24727
110084,892257
110085,13678
110086,2874
110087,1726
110088,4222
110089,22679
110090,74833
110091,638
110092,381
110093,831
110094,947
110095,203
110096,471
110097,137
110098,504
110099,665
110100,5241
110101,2086
110102,17330
110103,132084
110104,549
110105,5106
110106,6337
110107,23160
110108,2441
110109,466
110110,131864
110111,16638
110112,256
110113,13663
110114,23346
110115,13217
110116,2401
110117,26919
110118,30045
110119,10372
110120,26861
110121,7095
110122,502759
110123,11193
110124,230
110125,6835
110126,158513
110127,171824
110128,8882
110129,686166
110130,3780
110131,234
110132,1
110133,6908
110134,59722
110135,338
110136,147
110137,23013
110138,9644
110139,6369
110140,13114
110141,32
110142,408
110143,19165
110144,9623
110145,6237
110146,646
110147,5704
110148,8415
110149,7130
110150,14901
110151,3836
110152,13404
110153,2066
110154,55
110155,1996
110156,0
110157,8
110158,0
110159,712
110160,0
110161,0
110162,0
110163,3844
110164,57875
110165,6439
110166,312036
110167,31973
110168,1260
110169,53426
110170,25182
110171,1220
110172,877
110173,1868
110174,2805
110175,19224
110176,589
110177,24809
110178,30867
110179,1684
110180,261
110181,19872
110182,4808
110183,1220
110184,133814
110185,6709
110186,13375
110187,3865
110188,6289
110189,15528
110190,236
